Station_ID,Id,Stratum,Feature_Set,Mean_Residual,SD_Residual,Skew_Residual,Kurtosis_Residual,Shapiro_p,JarqueBera_p,BreuschPagan_p,Residual_ACF_lag1,Residual_ACF_lag2,Residual_ACF_lag3,Residual_ACF_lag4,Residual_ACF_lag5,Residual_ACF_lag6,Residual_ACF_lag7
SW93.4L,12,ALL,stage_only,-0.033228319502074985,0.08594196215265021,1.0146948175544535,8.605615790171784,5.2341790104915015e-18,0.0,0.2391826740225068,0.6576298724724141,0.33116877164053865,0.13744923180758614,0.02788375823506936,-0.025647464038774874,-0.06816412936103314,-0.08740807758553933
SW93.4L,12,ALL,hydromet,-0.030655549792531413,0.092866111250017,0.9598595026677055,6.567210755197081,8.952002031997103e-17,0.0,0.11921173405772112,0.7150544327493829,0.423278153961514,0.24610263587166992,0.12906838201738477,0.061042700987286896,0.022791256426619538,-0.0003247371871458612
SW93.4L,12,ALL,full_multivariate,-0.03149066390041519,0.09430256042865925,1.0438677554003086,6.707394106147937,3.003818428868171e-17,0.0,0.12898484039938468,0.7256146796292666,0.4444149605275193,0.267206676089132,0.15110992173502305,0.08496015440940727,0.044285648479713675,0.015128482114832021
SW93.4L,12,ALL,forecast_safe,-0.03561877593361035,0.1010489647467094,0.9629900182492581,6.5009788052913695,1.1122762995857286e-17,0.0,0.252352450530755,0.6978466446432025,0.37344618009326697,0.18538188280288978,0.07524767295684523,0.009144920128025882,-0.025328826452848435,-0.04961311514865897
SW93.5L,13,BEFORE,stage_only,-0.007844285714285531,0.061364202512260685,0.23481074568147722,0.2768379930493423,0.5319057337308515,0.2724831952707038,1.5222946598166653e-05,0.8339375484505397,0.6557228799196073,0.4736895825846142,0.29851037745811326,0.17069848724371592,0.06583635481652328,-0.006625118286178443
SW93.5L,13,BEFORE,hydromet,-0.031962380952381096,0.06792427858356781,0.08520211624099734,0.5566290227043202,0.12254480404056511,0.22705308431771296,0.00018205761661461327,0.8588554994176232,0.6969549672502806,0.5270758988793377,0.37111954812430703,0.25601358598030416,0.15787858835833468,0.09567216408474301
SW93.5L,13,BEFORE,full_multivariate,-0.038820714285714514,0.07277330657737752,0.04737660076585336,0.4291385065085054,0.030436187290513263,0.4295664357175749,1.8722213782759065e-05,0.8710782795748057,0.7072839124912405,0.5414423376370066,0.3953956568395542,0.2781625400215001,0.17857632513581803,0.10473019544319018
SW93.5L,13,BEFORE,forecast_safe,-0.0385457142857146,0.10315548934276192,0.01595044044122345,0.14954729800624067,0.3091907973230592,0.9027618296711956,3.120394557968333e-05,0.8337917109863219,0.6514472787568162,0.506661578387251,0.38938682865042307,0.25286924699301244,0.14289872657145644,0.08121038716295376
SW93.5L,13,DURING,stage_only,0.0031219191919193453,0.046332149816656794,1.3353965208547223,6.516075004796679,8.595361754530709e-15,7.80817331675555e-223,0.03930529666083993,0.760007555320568,0.4862217590016358,0.2751617893651657,0.1783415298412071,0.14509534262102547,0.1249926266930666,0.08961477855768951
SW93.5L,13,DURING,hydromet,0.0012013131313134105,0.04809996415711656,1.2189650128737393,6.811134630886372,5.8271412034668915e-15,4.06418648106376e-235,0.004877166275601663,0.7843103093865046,0.5269729048684485,0.3268200963673833,0.2225356910175801,0.18610409231848657,0.16888823517921742,0.13144170379527415
