Station_ID,Id,Stratum,Feature_Set,N_Features,N_Train,N_Test,RMSE,MAE,MaxAE,R2,NSE,KGE,PBIAS_pct,Pearson_r,Persistence_Index,RMSE_Persistence,NSE_Persistence,OOB_R2,Train_Start,Train_End,Test_Start,Test_End,HP_max_features,HP_min_samples_leaf
SW93.5L,13,AFTER,full_multivariate,225,1028,257,0.16801773079030174,0.13613618677042857,0.42614999999999714,0.981383717899664,0.981383717899664,0.912084330156723,3.7623820680841744,0.9982060742690512,-2.2153426564439087,0.09370040841407777,0.9942101716397079,0.9993086952866495,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.5L,13,AFTER,forecast_safe,193,1028,257,0.27536007390607015,0.2169021400778211,0.6510999999999987,0.9499983126053639,0.9499983126053639,0.8571340063281987,5.824721536591802,0.9934179960388235,-7.636126027078534,0.09370040841407777,0.9942101716397079,0.9971616377514569,2022-06-26,2025-04-18,2025-04-19,2025-12-31,0.33,1
SW93.5L,13,ALL,stage_only,103,3845,961,0.04382498652911144,0.03072392299687829,0.3213450000000031,0.9991086585463325,0.9991086585463325,0.9903597325483723,0.1025994965532057,0.9995979019522933,0.7901607685455719,0.0956705890151064,0.9957522649721429,0.9995251624183207,2011-01-08,2023-05-15,2023-05-16,2025-12-31,0.33,1
SW93.5L,13,ALL,hydromet,221,3845,961,0.04609241466439113,0.03249258064516134,0.36949000000000165,0.9990140396670278,0.9990140396670278,0.9879044741000862,0.18359602507363426,0.999578364948692,0.767885631635193,0.0956705890151064,0.9957522649721429,0.9994907186275631,2011-01-08,2023-05-15,2023-05-16,2025-12-31,0.33,1
SW93.5L,13,ALL,full_multivariate,225,3845,961,0.04570751591857106,0.032379521331946076,0.37759000000000187,0.9990304376099718,0.9990304376099718,0.9874920254939785,0.15915582172061474,0.9995907811781638,0.771746028490545,0.0956705890151064,0.9957522649721429,0.9995068910824448,2011-01-08,2023-05-15,2023-05-16,2025-12-31,0.33,1
SW93.5L,13,ALL,forecast_safe,193,3845,961,0.08782789574514342,0.06388840790842876,0.7743949999999997,0.9964201446585483,0.9964201446585483,0.9860172944253726,-0.41752685872228634,0.9983010744055035,0.1572319558601154,0.0956705890151064,0.9957522649721429,0.9982222958027068,2011-01-08,2023-05-15,2023-05-16,2025-12-31,0.33,1
SW95,15,BEFORE,stage_only,111,838,210,0.11983848718965341,0.08998642857142841,0.4378499999999983,0.9879163012683477,0.9879163012683477,0.9720504727105167,2.591044096864599,0.9950716371548459,-0.8762381687818792,0.08748877479017358,0.9935596136286379,0.9972097861551493,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW95,15,BEFORE,hydromet,241,838,210,0.11292403109001643,0.08442261904761897,0.35904999999999854,0.9892704872816622,0.9892704872816622,0.9853859223918126,1.3196124458070957,0.9949506129986075,-0.6659734524698206,0.08748877479017358,0.9935596136286379,0.9970092926313603,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW95,15,BEFORE,full_multivariate,245,838,210,0.11275609929654087,0.08452476190476176,0.35234999999999816,0.9893023757385104,0.9893023757385104,0.9849333666473236,1.4013748832307489,0.9949922886858511,-0.661022125793201,0.08748877479017358,0.9935596136286379,0.9970371529893446,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
SW95,15,BEFORE,forecast_safe,210,838,210,0.11965171093039759,0.09067857142857141,0.3305499999999988,0.9879539384131094,0.9879539384131094,0.9849261683611377,1.395434621188545,0.9943016758496126,-0.8703942422545721,0.08748877479017358,0.9935596136286379,0.9963153269422673,2011-01-08,2013-12-22,2013-12-23,2014-11-25,0.33,1
