Section_ID,Date,Distance_m,Reduced_Level_m
RMP3,2019-04-19,6910.0,4.7
RMP3,2019-04-19,6970.0,4.55
RMP3,2019-04-19,7030.0,4.72
RMP3,2019-04-19,7090.0,4.62
RMP3,2019-04-19,7150.0,4.82
RMP3,2019-04-19,7210.0,5.26
RMP3,2019-04-19,7270.0,5.35
RMP3,2019-04-19,7330.0,5.44
RMP3,2019-04-19,7390.0,5.38
RMP3,2019-04-19,7450.0,5.48
RMP3,2019-04-19,7510.0,5.42
RMP3,2019-04-19,7570.0,5.48
RMP3,2019-04-19,7630.0,5.48
RMP3,2019-04-19,7690.0,5.55
RMP3,2019-04-19,7750.0,5.47
RMP3,2019-04-19,7810.0,5.55
RMP3,2019-04-19,7870.0,5.77
RMP3,2019-04-19,7930.0,5.48
RMP3,2019-04-19,7990.0,5.52
RMP3,2019-04-19,8050.0,5.77
RMP3,2019-04-19,8110.0,5.84
RMP3,2019-04-19,8170.0,5.46
RMP3,2019-04-19,8230.0,5.45
RMP3,2019-04-19,8290.0,5.54
RMP3,2019-04-19,8350.0,5.5
RMP3,2019-04-19,8410.0,5.42
RMP3,2019-04-19,8470.0,5.05
RMP3,2019-04-19,8530.0,4.78
RMP3,2019-04-19,8590.0,4.72
RMP3,2019-04-19,8650.0,4.68
RMP3,2019-04-19,8710.0,4.62
RMP3,2019-04-19,8770.0,4.68
RMP3,2019-04-19,8830.0,4.66
RMP3,2019-04-19,8890.0,4.4
RMP3,2019-04-19,8950.0,4.7
RMP3,2019-04-19,9010.0,4.56
RMP3,2019-04-19,9070.0,4.46
RMP3,2019-04-19,9130.0,4.4
RMP3,2019-04-19,9190.0,4.35
RMP3,2019-04-19,9250.0,4.68
RMP3,2019-04-19,9310.0,5.05
RMP3,2019-04-19,9330.0,5.15
RMP3,2019-04-19,9335.0,4.92
RMP3,2019-04-19,9340.0,3.37
RMP3,2019-04-19,9350.0,2.97
RMP3,2019-04-19,9360.0,2.87
RMP3,2019-04-19,9370.0,2.37
RMP3,2019-04-19,9380.0,2.07
RMP3,2019-04-19,9390.0,2.07
RMP3,2019-04-19,9400.0,1.57
RMP3,2019-04-19,9410.0,1.17
RMP3,2019-04-19,9420.0,1.07
RMP3,2019-04-19,9430.0,0.87
RMP3,2019-04-19,9440.0,0.97
RMP3,2019-04-19,9450.0,1.37
RMP3,2019-04-19,9460.0,1.67
RMP3,2019-04-19,9470.0,1.87
RMP3,2019-04-19,9480.0,2.07
RMP3,2019-04-19,9490.0,1.87
RMP3,2019-04-19,9500.0,1.67
RMP3,2019-04-19,9510.0,1.17
RMP3,2019-04-19,9520.0,1.37
RMP3,2019-04-19,9530.0,1.57
RMP3,2019-04-19,9540.0,1.97
RMP3,2019-04-19,9550.0,1.87
RMP3,2019-04-19,9560.0,2.07
RMP3,2019-04-19,9570.0,2.37
RMP3,2019-04-19,9580.0,2.67
RMP3,2019-04-19,9590.0,2.87
RMP3,2019-04-19,9600.0,3.37
RMP3,2019-04-19,9905.0,4.26
RMP3,2019-04-19,9920.0,4.39
RMP3,2019-04-19,9940.0,4.82
RMP3,2019-04-19,9960.0,5.05
RMP3,2019-04-19,9970.0,5.07
RMP3,2019-04-19,9980.0,4.66
RMP3,2019-04-19,9983.0,3.36
RMP3,2019-04-19,10001.0,2.36
RMP3,2019-04-19,10020.0,1.96
RMP3,2019-04-19,10040.0,1.76
RMP3,2019-04-19,10060.0,1.91
RMP3,2019-04-19,10077.0,1.86
RMP3,2019-04-19,10096.0,1.7
RMP3,2019-04-19,10115.0,1.56
RMP3,2019-04-19,10134.0,0.36
RMP3,2019-04-19,10153.0,-2.14
RMP3,2019-04-19,10172.0,-2.84
RMP3,2019-04-19,10190.0,-5.04
RMP3,2019-04-19,10210.0,-7.04
RMP3,2019-04-19,10229.0,-7.64
RMP3,2019-04-19,10250.0,-9.04
RMP3,2019-04-19,10265.0,-10.54
RMP3,2019-04-19,10285.0,-11.04
RMP3,2019-04-19,10304.0,-12.64
RMP3,2019-04-19,10323.0,-12.84
RMP3,2019-04-19,10334.0,-12.34
RMP3,2019-04-19,10360.0,-9.04
RMP3,2019-04-19,10380.0,-8.24
RMP3,2019-04-19,10400.0,-7.34
RMP3,2019-04-19,10420.0,-5.84
RMP3,2019-04-19,10435.0,-4.54
RMP3,2019-04-19,10456.0,-4.04
RMP3,2019-04-19,10475.0,-2.64
RMP3,2019-04-19,10495.0,-1.44
RMP3,2019-04-19,10510.0,0.46
RMP3,2019-04-19,10530.0,1.96
RMP3,2019-04-19,10550.0,2.56
RMP3,2019-04-19,10570.0,3.36
RMP3,2019-04-19,10576.0,5.0
RMP3,2019-04-19,10590.0,5.32
RMP3,2019-04-19,10620.0,6.4
RMP3,2019-04-19,10640.0,6.66
RMP3,2019-04-19,10700.0,6.56
RMP3,2019-04-19,10736.0,6.49
RMP3,2019-04-19,10742.0,7.6
RMP3,2019-04-19,10748.0,7.6
RMP3,2019-04-19,10752.0,6.32
RMP3,2019-04-19,10770.0,6.34
RMP3,2019-04-19,10800.0,6.5
RMP3,2019-04-19,10830.0,6.42
RMP3,2019-04-19,10860.0,6.38
RMP3,2019-04-19,10864.0,6.45
RMP3,2019-04-19,10867.0,7.5
RMP3,2019-04-19,10873.0,7.5
RMP3,2019-04-19,10877.0,6.7
RMP3,2019-04-19,10881.0,8.13
RMP3,2019-04-19,10881.0,8.51
RMP3,2020-03-20,0.0,4.38
RMP3,2020-03-20,0.0,4.16
RMP3,2020-03-20,30.0,5.5
RMP3,2020-03-20,60.0,5.7
RMP3,2020-03-20,100.0,5.76
RMP3,2020-03-20,140.0,5.8
RMP3,2020-03-20,165.0,5.4
RMP3,2020-03-20,173.0,7.2
RMP3,2020-03-20,180.0,7.2
RMP3,2020-03-20,190.0,6.01
RMP3,2020-03-20,200.0,6.22
RMP3,2020-03-20,220.0,6.28
RMP3,2020-03-20,250.0,6.44
RMP3,2020-03-20,273.0,6.6
RMP3,2020-03-20,273.0,6.91
RMP3,2020-03-20,300.0,6.98
RMP3,2020-03-20,320.0,6.94
RMP3,2020-03-20,325.0,4.06
RMP3,2020-03-20,330.0,3.15
RMP3,2020-03-20,340.0,2.78
RMP3,2020-03-20,350.0,1.69
RMP3,2020-03-20,355.0,0.69
RMP3,2020-03-20,360.0,-0.51
RMP3,2020-03-20,365.0,-1.11
RMP3,2020-03-20,370.0,-1.81
RMP3,2020-03-20,375.0,-2.61
RMP3,2020-03-20,380.0,-3.11
RMP3,2020-03-20,385.0,-3.21
RMP3,2020-03-20,390.0,-3.36
RMP3,2020-03-20,395.0,-3.45
RMP3,2020-03-20,400.0,-3.57
RMP3,2020-03-20,405.0,-3.69
RMP3,2020-03-20,410.0,-3.81
RMP3,2020-03-20,415.0,-3.99
RMP3,2020-03-20,420.0,-4.15
RMP3,2020-03-20,425.0,-4.27
RMP3,2020-03-20,430.0,-4.43
RMP3,2020-03-20,435.0,-4.74
RMP3,2020-03-20,440.0,-5.11
RMP3,2020-03-20,445.0,-5.25
RMP3,2020-03-20,450.0,-5.33
RMP3,2020-03-20,455.0,-5.5
RMP3,2020-03-20,460.0,-5.67
RMP3,2020-03-20,465.0,-5.89
RMP3,2020-03-20,470.0,-6.01
RMP3,2020-03-20,475.0,-6.51
RMP3,2020-03-20,480.0,-7.25
RMP3,2020-03-20,485.0,-7.73
RMP3,2020-03-20,490.0,-8.15
RMP3,2020-03-20,495.0,-8.29
RMP3,2020-03-20,500.0,-8.51
RMP3,2020-03-20,505.0,-8.93
RMP3,2020-03-20,510.0,-9.15
RMP3,2020-03-20,515.0,-9.33
RMP3,2020-03-20,520.0,-9.57
RMP3,2020-03-20,525.0,-9.89
RMP3,2020-03-20,530.0,-10.21
RMP3,2020-03-20,535.0,-10.65
RMP3,2020-03-20,540.0,-11.09
RMP3,2020-03-20,545.0,-11.52
RMP3,2020-03-20,550.0,-12.17
RMP3,2020-03-20,555.0,-12.31
RMP3,2020-03-20,560.0,-12.71
RMP3,2020-03-20,565.0,-13.09
RMP3,2020-03-20,570.0,-13.27
RMP3,2020-03-20,575.0,-13.59
RMP3,2020-03-20,580.0,-14.0
RMP3,2020-03-20,585.0,-14.13
RMP3,2020-03-20,590.0,-14.31
RMP3,2020-03-20,595.0,-14.41
RMP3,2020-03-20,600.0,-14.46
RMP3,2020-03-20,605.0,-14.55
RMP3,2020-03-20,610.0,-14.67
RMP3,2020-03-20,615.0,-14.79
RMP3,2020-03-20,620.0,-14.91
RMP3,2020-03-20,625.0,-15.21
RMP3,2020-03-20,630.0,-15.43
RMP3,2020-03-20,635.0,-15.76
RMP3,2020-03-20,640.0,-15.93
RMP3,2020-03-20,645.0,-16.05
RMP3,2020-03-20,650.0,-16.14
RMP3,2020-03-20,655.0,-16.17
RMP3,2020-03-20,660.0,-16.21
RMP3,2020-03-20,665.0,-16.36
RMP3,2020-03-20,670.0,-16.54
RMP3,2020-03-20,675.0,-16.62
RMP3,2020-03-20,680.0,-16.67
RMP3,2020-03-20,685.0,-16.71
RMP3,2020-03-20,690.0,-16.93
RMP3,2020-03-20,695.0,-17.16
RMP3,2020-03-20,700.0,-17.33
RMP3,2020-03-20,705.0,-17.65
RMP3,2020-03-20,710.0,-17.79
RMP3,2020-03-20,715.0,-17.91
RMP3,2020-03-20,720.0,-17.73
RMP3,2020-03-20,725.0,-17.37
RMP3,2020-03-20,730.0,-17.28
RMP3,2020-03-20,735.0,-17.18
RMP3,2020-03-20,740.0,-17.05
RMP3,2020-03-20,745.0,-17.03
RMP3,2020-03-20,750.0,-17.01
RMP3,2020-03-20,755.0,-16.93
RMP3,2020-03-20,760.0,-16.85
RMP3,2020-03-20,765.0,-16.77
RMP3,2020-03-20,770.0,-16.7
RMP3,2020-03-20,775.0,-16.61
RMP3,2020-03-20,780.0,-16.46
RMP3,2020-03-20,785.0,-16.33
RMP3,2020-03-20,790.0,-16.25
RMP3,2020-03-20,795.0,-16.13
RMP3,2020-03-20,800.0,-16.07
RMP3,2020-03-20,805.0,-16.01
RMP3,2020-03-20,810.0,-16.23
RMP3,2020-03-20,815.0,-16.29
RMP3,2020-03-20,820.0,-16.43
RMP3,2020-03-20,825.0,-16.65
RMP3,2020-03-20,830.0,-16.72
RMP3,2020-03-20,835.0,-16.78
RMP3,2020-03-20,840.0,-16.81
RMP3,2020-03-20,845.0,-16.79
RMP3,2020-03-20,850.0,-16.78
RMP3,2020-03-20,855.0,-16.79
RMP3,2020-03-20,860.0,-16.68
RMP3,2020-03-20,865.0,-16.73
RMP3,2020-03-20,870.0,-16.71
RMP3,2020-03-20,875.0,-16.67
RMP3,2020-03-20,880.0,-16.63
RMP3,2020-03-20,885.0,-16.59
RMP3,2020-03-20,890.0,-16.56
RMP3,2020-03-20,895.0,-16.54
RMP3,2020-03-20,900.0,-16.51
RMP3,2020-03-20,905.0,-16.46
RMP3,2020-03-20,910.0,-16.33
RMP3,2020-03-20,915.0,-16.26
RMP3,2020-03-20,920.0,-16.21
RMP3,2020-03-20,925.0,-16.16
RMP3,2020-03-20,930.0,-16.11
RMP3,2020-03-20,935.0,-15.87
RMP3,2020-03-20,940.0,-15.55
RMP3,2020-03-20,945.0,-15.34
RMP3,2020-03-20,950.0,-15.15
RMP3,2020-03-20,955.0,-15.03
RMP3,2020-03-20,960.0,-14.91
RMP3,2020-03-20,965.0,-14.71
RMP3,2020-03-20,970.0,-14.63
RMP3,2020-03-20,975.0,-14.46
RMP3,2020-03-20,980.0,-14.29
RMP3,2020-03-20,985.0,-14.1
RMP3,2020-03-20,990.0,-13.91
RMP3,2020-03-20,995.0,-13.86
RMP3,2020-03-20,1000.0,-13.74
RMP3,2020-03-20,1005.0,-13.67
RMP3,2020-03-20,1010.0,-13.65
RMP3,2020-03-20,1015.0,-13.63
RMP3,2020-03-20,1020.0,-13.61
RMP3,2020-03-20,1025.0,-13.21
RMP3,2020-03-20,1030.0,-12.95
RMP3,2020-03-20,1035.0,-12.55
RMP3,2020-03-20,1040.0,-12.27
RMP3,2020-03-20,1045.0,-11.83
RMP3,2020-03-20,1050.0,-11.51
RMP3,2020-03-20,1055.0,-11.36
RMP3,2020-03-20,1060.0,-11.16
RMP3,2020-03-20,1065.0,-10.95
RMP3,2020-03-20,1070.0,-10.83
RMP3,2020-03-20,1075.0,-10.79
RMP3,2020-03-20,1080.0,-10.71
RMP3,2020-03-20,1085.0,-10.63
RMP3,2020-03-20,1090.0,-10.43
RMP3,2020-03-20,1095.0,-10.17
RMP3,2020-03-20,1100.0,-9.95
RMP3,2020-03-20,1105.0,-9.66
RMP3,2020-03-20,1110.0,-9.35
RMP3,2020-03-20,1115.0,-9.15
RMP3,2020-03-20,1120.0,-9.07
RMP3,2020-03-20,1125.0,-8.83
RMP3,2020-03-20,1130.0,-8.79
RMP3,2020-03-20,1135.0,-8.8
RMP3,2020-03-20,1140.0,-8.75
RMP3,2020-03-20,1145.0,-8.71
RMP3,2020-03-20,1150.0,-8.55
RMP3,2020-03-20,1155.0,-8.33
RMP3,2020-03-20,1160.0,-8.16
RMP3,2020-03-20,1165.0,-7.99
RMP3,2020-03-20,1170.0,-7.72
RMP3,2020-03-20,1175.0,-7.54
RMP3,2020-03-20,1180.0,-7.45
RMP3,2020-03-20,1185.0,-7.33
RMP3,2020-03-20,1190.0,-7.2
RMP3,2020-03-20,1195.0,-7.09
RMP3,2020-03-20,1200.0,-7.07
RMP3,2020-03-20,1205.0,-7.01
RMP3,2020-03-20,1210.0,-7.04
RMP3,2020-03-20,1215.0,-7.06
RMP3,2020-03-20,1220.0,-7.09
RMP3,2020-03-20,1225.0,-7.11
RMP3,2020-03-20,1230.0,-7.13
RMP3,2020-03-20,1235.0,-7.08
RMP3,2020-03-20,1240.0,-6.11
RMP3,2020-03-20,1245.0,-5.96
RMP3,2020-03-20,1250.0,-5.83
RMP3,2020-03-20,1255.0,-5.74
RMP3,2020-03-20,1260.0,-5.65
RMP3,2020-03-20,1265.0,-5.57
RMP3,2020-03-20,1270.0,-5.38
RMP3,2020-03-20,1275.0,-5.25
RMP3,2020-03-20,1280.0,-5.09
RMP3,2020-03-20,1285.0,-5.02
RMP3,2020-03-20,1290.0,-4.87
RMP3,2020-03-20,1295.0,-4.76
RMP3,2020-03-20,1300.0,-4.71
RMP3,2020-03-20,1305.0,-4.78
RMP3,2020-03-20,1310.0,-4.83
RMP3,2020-03-20,1315.0,-4.88
RMP3,2020-03-20,1320.0,-4.9
RMP3,2020-03-20,1325.0,-4.93
RMP3,2020-03-20,1330.0,-4.97
RMP3,2020-03-20,1335.0,-4.85
RMP3,2020-03-20,1340.0,-4.74
RMP3,2020-03-20,1345.0,-4.65
RMP3,2020-03-20,1350.0,-4.54
RMP3,2020-03-20,1355.0,-4.43
RMP3,2020-03-20,1360.0,-4.32
RMP3,2020-03-20,1365.0,-4.55
RMP3,2020-03-20,1370.0,-4.72
RMP3,2020-03-20,1375.0,-4.8
RMP3,2020-03-20,1380.0,-4.95
RMP3,2020-03-20,1385.0,-5.13
RMP3,2020-03-20,1390.0,-5.61
RMP3,2020-03-20,1395.0,-5.67
RMP3,2020-03-20,1400.0,-5.79
RMP3,2020-03-20,1405.0,-5.83
RMP3,2020-03-20,1410.0,-5.88
RMP3,2020-03-20,1415.0,-5.92
RMP3,2020-03-20,1420.0,-5.96
RMP3,2020-03-20,1425.0,-5.84
RMP3,2020-03-20,1430.0,-5.62
RMP3,2020-03-20,1435.0,-5.33
RMP3,2020-03-20,1440.0,-5.16
RMP3,2020-03-20,1445.0,-4.74
RMP3,2020-03-20,1450.0,-4.36
RMP3,2020-03-20,1455.0,-4.31
RMP3,2020-03-20,1460.0,-4.18
RMP3,2020-03-20,1465.0,-4.13
RMP3,2020-03-20,1470.0,-4.1
RMP3,2020-03-20,1475.0,-4.09
RMP3,2020-03-20,1480.0,-4.08
RMP3,2020-03-20,1485.0,-4.17
RMP3,2020-03-20,1490.0,-4.33
RMP3,2020-03-20,1495.0,-4.54
RMP3,2020-03-20,1500.0,-4.68
RMP3,2020-03-20,1505.0,-4.83
RMP3,2020-03-20,1510.0,-4.91
RMP3,2020-03-20,1515.0,-5.05
RMP3,2020-03-20,1520.0,-5.27
RMP3,2020-03-20,1525.0,-5.43
RMP3,2020-03-20,1530.0,-5.65
RMP3,2020-03-20,1535.0,-5.89
RMP3,2020-03-20,1540.0,-6.15
RMP3,2020-03-20,1545.0,-6.13
RMP3,2020-03-20,1550.0,-6.11
RMP3,2020-03-20,1555.0,-6.14
RMP3,2020-03-20,1560.0,-6.15
RMP3,2020-03-20,1565.0,-6.13
RMP3,2020-03-20,1570.0,-6.11
RMP3,2020-03-20,1575.0,-6.03
RMP3,2020-03-20,1580.0,-5.95
RMP3,2020-03-20,1585.0,-5.84
RMP3,2020-03-20,1590.0,-5.72
RMP3,2020-03-20,1595.0,-5.63
RMP3,2020-03-20,1600.0,-5.46
RMP3,2020-03-20,1605.0,-5.29
RMP3,2020-03-20,1610.0,-5.33
RMP3,2020-03-20,1615.0,-5.36
RMP3,2020-03-20,1620.0,-5.4
RMP3,2020-03-20,1625.0,-5.45
RMP3,2020-03-20,1630.0,-5.51
RMP3,2020-03-20,1635.0,-5.49
RMP3,2020-03-20,1640.0,-5.47
RMP3,2020-03-20,1645.0,-5.46
RMP3,2020-03-20,1650.0,-5.48
RMP3,2020-03-20,1655.0,-5.45
RMP3,2020-03-20,1660.0,-5.41
RMP3,2020-03-20,1665.0,-5.33
RMP3,2020-03-20,1670.0,-5.28
RMP3,2020-03-20,1675.0,-5.19
RMP3,2020-03-20,1680.0,-5.17
RMP3,2020-03-20,1685.0,-5.15
RMP3,2020-03-20,1690.0,-5.14
RMP3,2020-03-20,1695.0,-5.15
RMP3,2020-03-20,1700.0,-5.17
RMP3,2020-03-20,1705.0,-5.19
RMP3,2020-03-20,1710.0,-5.23
RMP3,2020-03-20,1715.0,-5.25
RMP3,2020-03-20,1720.0,-5.24
RMP3,2020-03-20,1725.0,-5.23
RMP3,2020-03-20,1730.0,-5.21
RMP3,2020-03-20,1735.0,-5.13
RMP3,2020-03-20,1740.0,-5.07
RMP3,2020-03-20,1745.0,-4.95
RMP3,2020-03-20,1750.0,-4.84
RMP3,2020-03-20,1755.0,-4.79
RMP3,2020-03-20,1760.0,-4.71
RMP3,2020-03-20,1765.0,-4.79
RMP3,2020-03-20,1770.0,-4.87
RMP3,2020-03-20,1775.0,-4.9
RMP3,2020-03-20,1780.0,-4.93
RMP3,2020-03-20,1785.0,-4.92
RMP3,2020-03-20,1790.0,-4.95
RMP3,2020-03-20,1795.0,-4.87
RMP3,2020-03-20,1800.0,-4.79
RMP3,2020-03-20,1805.0,-4.67
RMP3,2020-03-20,1810.0,-4.62
RMP3,2020-03-20,1815.0,-4.58
RMP3,2020-03-20,1820.0,-4.51
RMP3,2020-03-20,1825.0,-4.45
RMP3,2020-03-20,1830.0,-4.35
RMP3,2020-03-20,1835.0,-4.31
RMP3,2020-03-20,1840.0,-5.29
RMP3,2020-03-20,1845.0,-5.25
RMP3,2020-03-20,1850.0,-4.21
RMP3,2020-03-20,1855.0,-4.19
RMP3,2020-03-20,1860.0,-4.17
RMP3,2020-03-20,1865.0,-4.15
RMP3,2020-03-20,1870.0,-4.17
RMP3,2020-03-20,1875.0,-4.14
RMP3,2020-03-20,1880.0,-4.13
RMP3,2020-03-20,1885.0,-4.02
RMP3,2020-03-20,1890.0,-3.95
RMP3,2020-03-20,1895.0,-3.83
RMP3,2020-03-20,1900.0,-3.71
RMP3,2020-03-20,1905.0,-3.55
RMP3,2020-03-20,1910.0,-3.34
RMP3,2020-03-20,1915.0,-3.45
RMP3,2020-03-20,1920.0,-3.59
RMP3,2020-03-20,1925.0,-3.93
RMP3,2020-03-20,1930.0,-4.09
RMP3,2020-03-20,1935.0,-4.37
RMP3,2020-03-20,1940.0,-4.67
RMP3,2020-03-20,1945.0,-4.45
RMP3,2020-03-20,1950.0,-4.35
RMP3,2020-03-20,1955.0,-4.18
RMP3,2020-03-20,1960.0,-4.03
RMP3,2020-03-20,1965.0,-3.99
RMP3,2020-03-20,1970.0,-3.93
RMP3,2020-03-20,1975.0,-4.02
RMP3,2020-03-20,1980.0,-4.17
RMP3,2020-03-20,1985.0,-4.36
RMP3,2020-03-20,1990.0,-4.55
RMP3,2020-03-20,1995.0,-4.77
RMP3,2020-03-20,2000.0,-4.96
RMP3,2020-03-20,2005.0,-5.01
RMP3,2020-03-20,2010.0,-5.05
RMP3,2020-03-20,2015.0,-5.13
RMP3,2020-03-20,2020.0,-5.17
RMP3,2020-03-20,2025.0,-5.21
RMP3,2020-03-20,2030.0,-5.26
RMP3,2020-03-20,2035.0,-5.22
RMP3,2020-03-20,2040.0,-5.15
RMP3,2020-03-20,2045.0,-5.03
RMP3,2020-03-20,2050.0,-5.05
RMP3,2020-03-20,2055.0,-5.03
RMP3,2020-03-20,2060.0,-5.01
RMP3,2020-03-20,2065.0,-4.93
RMP3,2020-03-20,2070.0,-4.79
RMP3,2020-03-20,2075.0,-4.63
RMP3,2020-03-20,2080.0,-4.45
RMP3,2020-03-20,2085.0,-4.34
RMP3,2020-03-20,2090.0,-4.21
RMP3,2020-03-20,2095.0,-4.15
RMP3,2020-03-20,2100.0,-4.02
RMP3,2020-03-20,2105.0,-3.94
RMP3,2020-03-20,2110.0,-3.83
RMP3,2020-03-20,2115.0,-2.79
RMP3,2020-03-20,2120.0,-3.75
RMP3,2020-03-20,2125.0,-3.69
RMP3,2020-03-20,2130.0,-3.63
RMP3,2020-03-20,2135.0,-3.55
RMP3,2020-03-20,2140.0,-3.51
RMP3,2020-03-20,2145.0,-3.47
RMP3,2020-03-20,2150.0,-3.34
RMP3,2020-03-20,2155.0,-3.49
RMP3,2020-03-20,2160.0,-3.67
RMP3,2020-03-20,2165.0,-3.85
RMP3,2020-03-20,2170.0,-3.91
RMP3,2020-03-20,2175.0,-3.95
RMP3,2020-03-20,2180.0,-4.01
RMP3,2020-03-20,2185.0,-4.05
RMP3,2020-03-20,2190.0,-4.17
RMP3,2020-03-20,2195.0,-4.32
RMP3,2020-03-20,2200.0,-4.49
RMP3,2020-03-20,2205.0,-4.58
RMP3,2020-03-20,2210.0,-4.73
RMP3,2020-03-20,2215.0,-4.85
RMP3,2020-03-20,2220.0,-5.01
RMP3,2020-03-20,2225.0,-4.96
RMP3,2020-03-20,2230.0,-4.89
RMP3,2020-03-20,2235.0,-4.83
RMP3,2020-03-20,2240.0,-4.78
RMP3,2020-03-20,2245.0,-4.74
RMP3,2020-03-20,2250.0,-4.71
RMP3,2020-03-20,2255.0,-4.46
RMP3,2020-03-20,2260.0,-4.35
RMP3,2020-03-20,2265.0,-4.18
RMP3,2020-03-20,2270.0,-3.98
RMP3,2020-03-20,2275.0,-3.83
RMP3,2020-03-20,2280.0,-3.71
RMP3,2020-03-20,2285.0,-3.87
RMP3,2020-03-20,2290.0,-4.05
RMP3,2020-03-20,2295.0,-4.18
RMP3,2020-03-20,2300.0,-4.43
RMP3,2020-03-20,2305.0,-4.71
RMP3,2020-03-20,2310.0,-4.41
RMP3,2020-03-20,2315.0,-4.05
RMP3,2020-03-20,2320.0,-3.73
RMP3,2020-03-20,2325.0,-3.55
RMP3,2020-03-20,2330.0,-3.46
RMP3,2020-03-20,2335.0,-3.28
RMP3,2020-03-20,2340.0,-3.03
RMP3,2020-03-20,2345.0,-3.31
RMP3,2020-03-20,2350.0,-3.67
RMP3,2020-03-20,2355.0,-3.97
RMP3,2020-03-20,2360.0,-4.17
RMP3,2020-03-20,2365.0,-4.23
RMP3,2020-03-20,2370.0,-4.39
RMP3,2020-03-20,2375.0,-4.45
RMP3,2020-03-20,2380.0,-4.56
RMP3,2020-03-20,2385.0,-4.65
RMP3,2020-03-20,2390.0,-4.61
RMP3,2020-03-20,2395.0,-4.62
RMP3,2020-03-20,2400.0,-4.63
RMP3,2020-03-20,2405.0,-4.82
RMP3,2020-03-20,2410.0,-5.03
RMP3,2020-03-20,2415.0,-5.15
RMP3,2020-03-20,2420.0,-5.27
RMP3,2020-03-20,2425.0,-5.29
RMP3,2020-03-20,2430.0,-5.32
RMP3,2020-03-20,2435.0,-5.2
RMP3,2020-03-20,2440.0,-4.95
RMP3,2020-03-20,2445.0,-4.83
RMP3,2020-03-20,2450.0,-4.72
RMP3,2020-03-20,2455.0,-4.51
RMP3,2020-03-20,2460.0,-4.35
RMP3,2020-03-20,2465.0,-4.45
RMP3,2020-03-20,2470.0,-4.59
RMP3,2020-03-20,2475.0,-4.74
RMP3,2020-03-20,2480.0,-4.98
RMP3,2020-03-20,2485.0,-5.03
RMP3,2020-03-20,2490.0,-5.19
RMP3,2020-03-20,2495.0,-5.05
RMP3,2020-03-20,2500.0,-4.85
RMP3,2020-03-20,2505.0,-4.79
RMP3,2020-03-20,2510.0,-4.63
RMP3,2020-03-20,2515.0,-4.52
RMP3,2020-03-20,2520.0,-4.32
RMP3,2020-03-20,2525.0,-4.38
RMP3,2020-03-20,2530.0,-4.52
RMP3,2020-03-20,2535.0,-4.56
RMP3,2020-03-20,2540.0,-4.6
RMP3,2020-03-20,2545.0,-4.62
RMP3,2020-03-20,2550.0,-4.67
RMP3,2020-03-20,2555.0,-4.57
RMP3,2020-03-20,2560.0,-4.39
RMP3,2020-03-20,2565.0,-4.31
RMP3,2020-03-20,2570.0,-4.15
RMP3,2020-03-20,2575.0,-3.93
RMP3,2020-03-20,2580.0,-3.86
RMP3,2020-03-20,2585.0,-3.91
RMP3,2020-03-20,2590.0,-3.95
RMP3,2020-03-20,2595.0,-4.0
RMP3,2020-03-20,2600.0,-4.01
RMP3,2020-03-20,2605.0,-4.02
RMP3,2020-03-20,2610.0,-4.03
RMP3,2020-03-20,2615.0,-3.92
RMP3,2020-03-20,2620.0,-3.73
RMP3,2020-03-20,2625.0,-3.54
RMP3,2020-03-20,2630.0,-3.49
RMP3,2020-03-20,2635.0,-3.35
RMP3,2020-03-20,2640.0,-3.23
RMP3,2020-03-20,2645.0,-3.12
RMP3,2020-03-20,2650.0,-3.03
RMP3,2020-03-20,2655.0,-2.96
RMP3,2020-03-20,2660.0,-2.99
RMP3,2020-03-20,2665.0,-2.94
RMP3,2020-03-20,2670.0,-2.91
RMP3,2020-03-20,2675.0,-3.31
RMP3,2020-03-20,2680.0,-3.55
RMP3,2020-03-20,2685.0,-3.99
RMP3,2020-03-20,2690.0,-4.51
RMP3,2020-03-20,2695.0,-4.76
RMP3,2020-03-20,2700.0,-5.01
RMP3,2020-03-20,2705.0,-4.91
RMP3,2020-03-20,2710.0,-4.83
RMP3,2020-03-20,2715.0,-4.79
RMP3,2020-03-20,2720.0,-4.73
RMP3,2020-03-20,2725.0,-4.77
RMP3,2020-03-20,2730.0,-4.79
RMP3,2020-03-20,2735.0,-4.74
RMP3,2020-03-20,2740.0,-4.71
RMP3,2020-03-20,2745.0,-4.54
RMP3,2020-03-20,2750.0,-4.45
RMP3,2020-03-20,2755.0,-4.29
RMP3,2020-03-20,2760.0,-4.13
RMP3,2020-03-20,2765.0,-3.95
RMP3,2020-03-20,2770.0,-3.81
RMP3,2020-03-20,2775.0,-3.79
RMP3,2020-03-20,2780.0,-3.77
RMP3,2020-03-20,2785.0,-3.75
RMP3,2020-03-20,2790.0,-3.78
RMP3,2020-03-20,2795.0,-3.75
RMP3,2020-03-20,2800.0,-3.73
RMP3,2020-03-20,2805.0,-3.79
RMP3,2020-03-20,2810.0,-3.82
RMP3,2020-03-20,2815.0,-3.88
RMP3,2020-03-20,2820.0,-3.95
RMP3,2020-03-20,2825.0,-3.99
RMP3,2020-03-20,2830.0,-4.01
RMP3,2020-03-20,2835.0,-4.13
RMP3,2020-03-20,2840.0,-4.27
RMP3,2020-03-20,2845.0,-4.32
