Station_ID,Date,Discharge_m3s
SW90,2012-01-28,2554.54
SW90,2012-01-29,2541.86
SW90,2012-01-30,2541.86
SW90,2012-01-31,2541.86
SW90,2012-02-01,2504.12
SW90,2012-02-02,2479.2
SW90,2012-02-03,2454.48
SW90,2012-02-04,2442.19
SW90,2012-02-05,2417.77
SW90,2012-02-06,2357.54
SW90,2012-02-07,2357.54
SW90,2012-02-08,2333.78
SW90,2012-02-09,2298.5
SW90,2012-02-10,2252.11
SW90,2012-02-11,2229.2
SW90,2012-02-12,2206.47
SW90,2012-02-13,2183.92
SW90,2012-02-14,2172.72
SW90,2012-02-15,2161.56
SW90,2012-02-16,2139.38
SW90,2012-02-17,2128.35
SW90,2012-02-18,2117.37
SW90,2012-02-19,2117.37
SW90,2012-02-20,2095.55
SW90,2012-02-21,2084.7
SW90,2012-02-22,1999.53
SW90,2012-02-23,1927.27
SW90,2012-02-24,1876.93
SW90,2012-02-25,1837.41
SW90,2012-02-26,1837.41
SW90,2012-02-27,1817.9
SW90,2012-02-28,1798.56
SW90,2012-02-29,1798.56
SW90,2012-03-01,1779.37
SW90,2012-03-02,1704.24
SW90,2012-03-03,1477.19
SW90,2012-03-04,1428.35
SW90,2012-03-05,1412.36
SW90,2012-03-06,1388.64
SW90,2012-03-07,1428.35
SW90,2012-03-08,1380.8
SW90,2012-03-09,1380.8
SW90,2012-03-10,1373.0
SW90,2012-03-11,1357.5
SW90,2012-03-12,1349.8
SW90,2012-03-13,1334.51
SW90,2012-03-14,1231.25
SW90,2012-03-15,1114.45
SW90,2012-03-16,1088.28
SW90,2012-03-17,1094.78
SW90,2012-03-18,1094.78
SW90,2012-03-19,1094.78
SW90,2012-03-20,1094.78
SW90,2012-03-21,1101.3
SW90,2012-03-22,1088.28
SW90,2012-03-23,1081.82
SW90,2012-03-24,1075.38
SW90,2012-03-25,1056.26
SW90,2012-03-26,1043.66
SW90,2012-03-27,1037.4
SW90,2012-03-28,1031.18
SW90,2012-03-29,1031.18
SW90,2012-03-30,1031.18
SW90,2012-03-31,1031.18
SW90,2012-04-01,1031.18
SW90,2012-04-02,1031.18
SW90,2012-04-03,1031.18
SW90,2012-04-04,1062.6
SW90,2012-04-05,1088.28
SW90,2012-04-06,1114.45
SW90,2012-04-07,1134.4
SW90,2012-04-08,1188.97
SW90,2012-04-09,1202.93
SW90,2012-04-10,1202.93
SW90,2012-04-11,1202.93
SW90,2012-04-12,1188.97
SW90,2012-04-13,1195.94
SW90,2012-04-14,1238.41
SW90,2012-04-15,1319.35
SW90,2012-04-16,1326.91
SW90,2012-04-17,1311.83
SW90,2012-04-18,1267.38
SW90,2012-04-19,1168.27
SW90,2012-04-20,1168.27
SW90,2012-04-21,1168.27
SW90,2012-04-22,1217.03
SW90,2012-04-23,1217.03
SW90,2012-04-24,1217.03
SW90,2012-04-25,1217.03
SW90,2012-04-26,1224.12
SW90,2012-04-27,1202.93
SW90,2012-04-28,1195.94
SW90,2012-04-29,1202.93
SW90,2012-04-30,1231.25
SW90,2012-05-01,1260.08
SW90,2012-05-02,1296.88
SW90,2012-05-03,1274.7
SW90,2012-05-04,1289.45
SW90,2012-05-05,1304.33
SW90,2012-05-06,1311.83
SW90,2012-05-07,1357.5
SW90,2012-05-08,1404.42
SW90,2012-05-09,1404.42
SW90,2012-05-10,1373.0
SW90,2012-05-11,1349.8
SW90,2012-05-12,1282.06
SW90,2012-05-13,1252.83
SW90,2012-05-14,1231.25
SW90,2012-05-15,1224.12
SW90,2012-05-16,1195.94
SW90,2012-05-17,1188.97
SW90,2012-05-18,1168.27
SW90,2012-05-19,1147.85
SW90,2012-05-20,1168.27
SW90,2012-05-21,1168.27
SW90,2012-05-22,1175.14
SW90,2012-05-23,1260.08
SW90,2012-05-24,1436.4
SW90,2012-05-25,1493.75
SW90,2012-05-26,1502.09
SW90,2012-05-27,1460.76
SW90,2012-05-28,1420.34
SW90,2012-05-29,1388.64
SW90,2012-05-30,1349.8
SW90,2012-05-31,1326.91
SW90,2012-06-01,1304.33
SW90,2012-06-02,1342.14
SW90,2012-06-03,1373.0
SW90,2012-06-04,1493.75
SW90,2012-06-05,1667.63
SW90,2012-06-06,1896.94
SW90,2012-06-07,2172.72
SW90,2012-06-08,2298.5
SW90,2012-06-09,2429.96
SW90,2012-06-10,2737.38
SW90,2012-06-11,3030.82
SW90,2012-06-12,3104.22
SW90,2012-06-13,3001.85
SW90,2012-06-14,2860.26
SW90,2012-06-15,2670.93
SW90,2012-06-16,2684.12
SW90,2012-06-17,2930.38
SW90,2012-06-18,3179.01
SW90,2012-06-19,3508.8
SW90,2012-06-20,3935.98
SW90,2012-06-21,4099.43
SW90,2012-06-22,3971.85
SW90,2012-06-23,3900.37
SW90,2012-06-24,3882.66
SW90,2012-06-25,3882.66
SW90,2012-06-26,4062.65
SW90,2012-06-27,4870.66
SW90,2012-06-28,5445.37
SW90,2012-06-29,6380.18
SW90,2012-06-30,7290.79
SW90,2012-07-01,8078.01
SW90,2012-07-02,8333.25
SW90,2012-07-03,8561.76
SW90,2012-07-04,8301.0
SW90,2012-07-05,7767.68
SW90,2012-07-06,7290.79
SW90,2012-07-07,7232.85
SW90,2012-07-08,7407.79
SW90,2012-07-09,7496.5
SW90,2012-07-10,7737.17
SW90,2012-07-11,7859.78
SW90,2012-07-12,7952.73
SW90,2012-07-13,8204.85
SW90,2012-07-14,9525.75
SW90,2012-07-15,10849.0
SW90,2012-07-16,12401.37
SW90,2012-07-17,13640.85
SW90,2012-07-18,15707.85
SW90,2012-07-19,17370.99
SW90,2012-07-20,18615.6
SW90,2012-07-21,19107.82
SW90,2012-07-22,19737.47
SW90,2012-07-23,20187.89
SW90,2012-07-24,20318.06
SW90,2012-07-25,19483.68
SW90,2012-07-26,19420.63
SW90,2012-07-27,20187.89
SW90,2012-07-28,20318.06
SW90,2012-07-29,21315.57
SW90,2012-07-30,21587.98
SW90,2012-07-31,21794.1
SW90,2012-08-01,21863.14
SW90,2012-08-02,22141.06
SW90,2012-08-03,22492.37
SW90,2012-08-04,22492.37
SW90,2012-08-05,22001.76
SW90,2012-08-06,22492.37
SW90,2012-08-07,23353.47
SW90,2012-08-08,24315.47
SW90,2012-08-09,25386.16
SW90,2012-08-10,26333.19
SW90,2012-08-11,26979.87
SW90,2012-08-12,27061.58
SW90,2012-08-13,26014.47
SW90,2012-08-14,24769.88
SW90,2012-08-15,24541.85
SW90,2012-08-16,24240.38
SW90,2012-08-17,24165.47
SW90,2012-08-18,24090.74
SW90,2012-08-19,23867.66
SW90,2012-08-20,23719.85
SW90,2012-08-21,23280.74
SW90,2012-08-22,22705.26
SW90,2012-08-23,21725.22
SW90,2012-08-24,21383.42
SW90,2012-08-25,20978.87
SW90,2012-08-26,20845.37
SW90,2012-08-27,21113.04
SW90,2012-08-28,21794.1
SW90,2012-08-29,22563.16
SW90,2012-08-30,23426.39
SW90,2012-08-31,24165.47
SW90,2012-09-01,25308.47
SW90,2012-09-02,25698.8
SW90,2012-09-03,26093.86
SW90,2012-09-04,26173.44
SW90,2012-09-05,25698.8
SW90,2012-09-06,25153.65
SW90,2012-09-07,24466.2
SW90,2012-09-08,23941.84
SW90,2012-09-09,23426.39
SW90,2012-09-10,23063.6
SW90,2012-09-11,22281.06
SW90,2012-09-12,21247.89
SW90,2012-09-13,19993.87
SW90,2012-09-14,19673.78
SW90,2012-09-15,19610.25
SW90,2012-09-16,19865.35
SW90,2012-09-17,21656.52
SW90,2012-09-18,23646.21
SW90,2012-09-19,25308.47
SW90,2012-09-20,26898.36
SW90,2012-09-21,28823.06
SW90,2012-09-22,30135.72
SW90,2012-09-23,31219.42
SW90,2012-09-24,32052.2
SW90,2012-09-25,32711.95
SW90,2012-09-26,32807.06
SW90,2012-09-27,32807.06
SW90,2012-09-28,32427.9
SW90,2012-09-29,31865.64
SW90,2012-09-30,30224.88
SW90,2012-10-01,26093.86
SW90,2012-10-02,23499.48
SW90,2012-10-03,21587.98
SW90,2012-10-04,20318.06
SW90,2012-10-05,19420.63
SW90,2012-10-06,18676.57
SW90,2012-10-07,17837.13
SW90,2012-10-08,16914.52
SW90,2012-10-09,15922.03
SW90,2012-10-10,15601.62
SW90,2012-10-11,15761.18
SW90,2012-10-12,15234.26
SW90,2012-10-13,14620.42
SW90,2012-10-14,13688.56
SW90,2012-10-15,13032.43
SW90,2012-10-16,12313.22
SW90,2012-10-17,11417.19
SW90,2012-10-18,11049.3
SW90,2012-10-19,10612.44
SW90,2012-10-20,10001.45
SW90,2012-10-21,9454.18
SW90,2012-10-22,9102.66
SW90,2012-10-23,8795.19
SW90,2012-10-24,8495.97
SW90,2012-10-25,8078.01
SW90,2012-10-26,7526.26
SW90,2012-10-27,7378.4
SW90,2012-10-28,7261.77
SW90,2012-10-29,7032.89
SW90,2012-10-30,6837.31
SW90,2012-10-31,6727.5
SW90,2012-11-01,6565.39
SW90,2012-11-02,6354.06
SW90,2012-11-03,6250.43
SW90,2012-11-04,6173.58
SW90,2012-11-05,6302.08
SW90,2012-11-06,6199.12
SW90,2012-11-07,5947.51
SW90,2012-11-08,5849.16
SW90,2012-11-09,5849.16
SW90,2012-11-10,5898.17
SW90,2012-11-11,5898.17
SW90,2012-11-12,5922.8
SW90,2012-11-13,5898.17
SW90,2012-11-14,5873.62
SW90,2012-11-15,5849.16
SW90,2012-11-16,5824.77
SW90,2012-11-17,5776.24
SW90,2012-11-18,5680.13
SW90,2012-11-19,5632.55
SW90,2012-11-20,5514.97
SW90,2012-11-21,5151.69
SW90,2012-11-22,4998.83
SW90,2012-11-23,4977.28
SW90,2012-11-24,4955.81
SW90,2012-11-25,4807.56
SW90,2012-11-26,4724.43
SW90,2012-11-27,4642.44
SW90,2012-11-28,4521.57
SW90,2012-11-29,4364.28
SW90,2012-11-30,4249.17
SW90,2012-12-01,4099.43
SW90,2012-12-02,3953.89
SW90,2012-12-03,3882.66
SW90,2012-12-04,3812.45
SW90,2012-12-05,3624.53
SW90,2012-12-06,3743.25
SW90,2012-12-07,3591.16
SW90,2012-12-08,3460.1
SW90,2012-12-09,3427.94
SW90,2012-12-10,3427.94
SW90,2012-12-11,3411.94
SW90,2012-12-12,3317.21
SW90,2012-12-13,3270.62
SW90,2012-12-14,3163.94
SW90,2012-12-15,3104.22
SW90,2012-12-16,3074.69
SW90,2012-12-17,2874.17
SW90,2012-12-18,2846.39
SW90,2012-12-19,2832.58
SW90,2012-12-20,2805.12
SW90,2012-12-21,2777.86
SW90,2012-12-22,2737.38
SW90,2012-12-23,2697.35
SW90,2012-12-24,2644.71
SW90,2012-12-25,2580.05
SW90,2012-12-26,2529.23
SW90,2012-12-27,2491.63
SW90,2012-12-28,2429.96
SW90,2012-12-29,2333.78
SW90,2012-12-30,2286.83
SW90,2012-12-31,2263.64
SW90,2013-01-01,1894.74
SW90,2013-01-02,1883.34
SW90,2013-01-03,1872.0
SW90,2013-01-04,1860.72
SW90,2013-01-05,1827.2
SW90,2013-01-06,1794.16
SW90,2013-01-07,1666.74
SW90,2013-01-08,1615.84
SW90,2013-01-09,1536.98
SW90,2013-01-10,1498.72
SW90,2013-01-11,1470.53
SW90,2013-01-12,1461.23
SW90,2013-01-13,1433.6
SW90,2013-01-14,1388.49
SW90,2013-01-15,1335.86
SW90,2013-01-16,1251.7
SW90,2013-01-17,1251.7
SW90,2013-01-18,1211.24
SW90,2013-01-19,1203.27
SW90,2013-01-20,1251.7
SW90,2013-01-21,1276.49
SW90,2013-01-22,1293.23
SW90,2013-01-23,1268.18
SW90,2013-01-24,1227.3
SW90,2013-01-25,1203.27
SW90,2013-01-26,1171.83
SW90,2013-01-27,1156.36
SW90,2013-01-28,1141.05
SW90,2013-01-29,1141.05
SW90,2013-01-30,1156.36
SW90,2013-01-31,1156.36
SW90,2013-02-01,1164.07
SW90,2013-02-02,1171.83
SW90,2013-02-03,1179.63
SW90,2013-02-04,1179.63
SW90,2013-02-05,1179.63
SW90,2013-02-06,1235.39
SW90,2013-02-07,1318.68
SW90,2013-02-08,1310.15
SW90,2013-02-09,1293.23
SW90,2013-02-10,1227.3
SW90,2013-02-11,1195.35
SW90,2013-02-12,1195.35
SW90,2013-02-13,1179.63
SW90,2013-02-14,1179.63
SW90,2013-02-15,1171.83
SW90,2013-02-16,1156.36
SW90,2013-02-17,1141.05
SW90,2013-02-18,1164.07
SW90,2013-02-19,1141.05
SW90,2013-02-20,1103.48
SW90,2013-02-21,1088.74
SW90,2013-02-22,1081.42
SW90,2013-02-23,1081.42
SW90,2013-02-24,1081.42
SW90,2013-02-25,1335.86
SW90,2013-02-26,1470.53
SW90,2013-02-27,1546.66
SW90,2013-02-28,1605.81
SW90,2013-03-01,1646.23
SW90,2013-03-02,1718.92
SW90,2013-03-03,1761.6
SW90,2013-03-04,1894.74
SW90,2013-03-05,1894.74
SW90,2013-03-06,1772.4
SW90,2013-03-07,1718.92
SW90,2013-03-08,1718.92
SW90,2013-03-09,1697.89
SW90,2013-03-10,1636.05
SW90,2013-03-11,1546.66
SW90,2013-03-12,1479.88
SW90,2013-03-13,1442.76
SW90,2013-03-14,1442.76
SW90,2013-03-15,1451.97
SW90,2013-03-16,1461.23
SW90,2013-03-17,1442.76
SW90,2013-03-18,1388.49
SW90,2013-03-19,1301.67
SW90,2013-03-20,1243.52
SW90,2013-03-21,1219.25
SW90,2013-03-22,1195.35
SW90,2013-03-23,1141.05
SW90,2013-03-24,1088.74
SW90,2013-03-25,1052.56
SW90,2013-03-26,1017.35
SW90,2013-03-27,983.09
SW90,2013-03-28,956.35
SW90,2013-03-29,930.19
SW90,2013-03-30,923.74
SW90,2013-03-31,917.33
SW90,2013-04-01,917.33
SW90,2013-04-02,917.33
SW90,2013-04-03,917.33
SW90,2013-04-04,910.95
SW90,2013-04-05,904.61
SW90,2013-04-06,898.3
SW90,2013-04-07,892.03
SW90,2013-04-08,885.79
SW90,2013-04-09,885.79
SW90,2013-04-10,885.79
SW90,2013-04-11,898.3
SW90,2013-04-12,898.3
SW90,2013-04-13,892.03
SW90,2013-04-14,885.79
SW90,2013-04-15,879.59
SW90,2013-04-16,879.59
SW90,2013-04-17,879.59
SW90,2013-04-18,879.59
SW90,2013-04-19,879.59
SW90,2013-04-20,879.59
SW90,2013-04-21,879.59
SW90,2013-04-22,879.59
SW90,2013-04-23,879.59
SW90,2013-04-24,885.79
SW90,2013-04-25,892.03
SW90,2013-04-26,898.3
SW90,2013-04-27,910.95
SW90,2013-04-28,930.19
SW90,2013-04-29,943.19
SW90,2013-04-30,943.19
SW90,2013-05-01,949.75
SW90,2013-05-02,956.35
SW90,2013-05-03,962.98
SW90,2013-05-04,969.64
SW90,2013-05-05,969.64
SW90,2013-05-06,983.09
SW90,2013-05-07,996.68
SW90,2013-05-08,996.68
SW90,2013-05-09,996.68
SW90,2013-05-10,1010.42
SW90,2013-05-11,1066.91
SW90,2013-05-12,1156.36
SW90,2013-05-13,1219.25
SW90,2013-05-14,1227.3
SW90,2013-05-15,1195.35
SW90,2013-05-16,1171.83
SW90,2013-05-17,1156.36
SW90,2013-05-18,1133.46
SW90,2013-05-19,1103.48
SW90,2013-05-20,1110.92
SW90,2013-05-21,1195.35
SW90,2013-05-22,1195.35
SW90,2013-05-23,1203.27
SW90,2013-05-24,1235.39
SW90,2013-05-25,1284.84
SW90,2013-05-26,1293.23
SW90,2013-05-27,1293.23
SW90,2013-05-28,1293.23
SW90,2013-05-29,1284.84
SW90,2013-05-30,1335.86
SW90,2013-05-31,1508.21
SW90,2013-06-01,1987.87
SW90,2013-06-02,2411.55
SW90,2013-06-03,2411.55
SW90,2013-06-04,2397.73
SW90,2013-06-05,3347.0
SW90,2013-06-06,3365.04
SW90,2013-06-07,3240.4
SW90,2013-06-08,3002.2
SW90,2013-06-09,3861.96
SW90,2013-06-10,4110.24
SW90,2013-06-11,4326.75
SW90,2013-06-12,4529.32
SW90,2013-06-13,4598.5
SW90,2013-06-14,4529.32
SW90,2013-06-15,4152.84
SW90,2013-06-16,3902.48
SW90,2013-06-17,3493.48
SW90,2013-06-18,3474.89
SW90,2013-06-19,3437.96
SW90,2013-06-20,3419.61
SW90,2013-06-21,3419.61
SW90,2013-06-22,3902.48
SW90,2013-06-23,5157.43
SW90,2013-06-24,7642.51
SW90,2013-06-25,10636.01
SW90,2013-06-26,12839.47
SW90,2013-06-27,14500.81
SW90,2013-06-28,15949.93
SW90,2013-06-29,16586.86
SW90,2013-06-30,16781.85
SW90,2013-07-01,17512.56
SW90,2013-07-02,19195.23
SW90,2013-07-03,21717.41
SW90,2013-07-04,24059.17
SW90,2013-07-05,25852.14
SW90,2013-07-06,27073.73
SW90,2013-07-07,27848.12
SW90,2013-07-08,28044.45
SW90,2013-07-09,28640.11
SW90,2013-07-10,29965.42
SW90,2013-07-11,31339.3
SW90,2013-07-12,32763.08
SW90,2013-07-13,33664.64
SW90,2013-07-14,34469.67
SW90,2013-07-15,35885.47
SW90,2013-07-16,35054.05
SW90,2013-07-17,34353.73
SW90,2013-07-18,33778.71
SW90,2013-07-19,32651.76
SW90,2013-07-20,31990.15
SW90,2013-07-21,31772.01
SW90,2013-07-22,31772.01
SW90,2013-07-23,32430.02
SW90,2013-07-24,33098.87
SW90,2013-07-25,33664.64
SW90,2013-07-26,34238.1
SW90,2013-07-27,34585.91
SW90,2013-07-28,34936.54
SW90,2013-07-29,35646.33
SW90,2013-07-30,37100.47
SW90,2013-07-31,37223.76
SW90,2013-08-01,37223.76
SW90,2013-08-02,37223.76
SW90,2013-08-03,37471.32
SW90,2013-08-04,37720.19
SW90,2013-08-05,38348.15
SW90,2013-08-06,39112.7
SW90,2013-08-07,39629.14
SW90,2013-08-08,40546.0
SW90,2013-08-09,41345.32
SW90,2013-08-10,42020.99
SW90,2013-08-11,42705.46
SW90,2013-08-12,42843.42
SW90,2013-08-13,43259.43
SW90,2013-08-14,43678.67
SW90,2013-08-15,43120.4
SW90,2013-08-16,42430.61
SW90,2013-08-17,41749.67
SW90,2013-08-18,40811.06
SW90,2013-08-19,40811.06
SW90,2013-08-20,41749.67
SW90,2013-08-21,42705.46
SW90,2013-08-22,43538.56
SW90,2013-08-23,44242.69
SW90,2013-08-24,45099.63
SW90,2013-08-25,44384.6
SW90,2013-08-26,43398.82
SW90,2013-08-27,42705.46
SW90,2013-08-28,42293.72
SW90,2013-08-29,42293.72
SW90,2013-08-30,42430.61
SW90,2013-08-31,43259.43
SW90,2013-09-01,44242.69
SW90,2013-09-02,45533.05
SW90,2013-09-03,46557.31
SW90,2013-09-04,47150.82
SW90,2013-09-05,48204.0
SW90,2013-09-06,48814.21
SW90,2013-09-07,49121.62
SW90,2013-09-08,49121.62
SW90,2013-09-09,48052.41
SW90,2013-09-10,47901.19
SW90,2013-09-11,47300.13
SW90,2013-09-12,45099.63
SW90,2013-09-13,38601.66
SW90,2013-09-14,30593.4
SW90,2013-09-15,26223.22
SW90,2013-09-16,23541.14
SW90,2013-09-17,21878.38
SW90,2013-09-18,20771.37
SW90,2013-09-19,20771.37
SW90,2013-09-20,20694.04
SW90,2013-09-21,20083.7
SW90,2013-09-22,19122.64
SW90,2013-09-23,18198.7
SW90,2013-09-24,16012.73
SW90,2013-09-25,14793.66
SW90,2013-09-26,13929.0
SW90,2013-09-27,13705.39
SW90,2013-09-28,13429.93
SW90,2013-09-29,13212.76
SW90,2013-09-30,13212.76
SW90,2013-10-01,13594.67
SW90,2013-10-02,13649.94
SW90,2013-10-03,13429.93
SW90,2013-10-04,13320.99
SW90,2013-10-05,13212.76
SW90,2013-10-06,12892.27
SW90,2013-10-07,12526.26
SW90,2013-10-08,12526.26
SW90,2013-10-09,13158.9
SW90,2013-10-10,13594.67
SW90,2013-10-11,14269.88
SW90,2013-10-12,16202.31
SW90,2013-10-13,17580.23
SW90,2013-10-14,19195.23
SW90,2013-10-15,20463.45
SW90,2013-10-16,21240.18
SW90,2013-10-17,21797.78
SW90,2013-10-18,22614.58
SW90,2013-10-19,23116.29
SW90,2013-10-20,22614.58
SW90,2013-10-21,22121.62
SW90,2013-10-22,21082.98
SW90,2013-10-23,18906.17
SW90,2013-10-24,17853.0
SW90,2013-10-25,17044.69
SW90,2013-10-26,16847.26
SW90,2013-10-27,16586.86
SW90,2013-10-28,15887.33
SW90,2013-10-29,14734.71
SW90,2013-10-30,14155.52
SW90,2013-10-31,13705.39
SW90,2013-11-01,13158.9
SW90,2013-11-02,12945.25
SW90,2013-11-03,12118.18
SW90,2013-11-04,11769.89
SW90,2013-11-05,11429.65
SW90,2013-11-06,10864.71
SW90,2013-11-07,10102.81
SW90,2013-11-08,9759.37
SW90,2013-11-09,9425.33
SW90,2013-11-10,9180.85
SW90,2013-11-11,9180.85
SW90,2013-11-12,8784.67
SW90,2013-11-13,8553.6
SW90,2013-11-14,8364.78
SW90,2013-11-15,8106.04
SW90,2013-11-16,7782.82
SW90,2013-11-17,7607.76
SW90,2013-11-18,7712.41
SW90,2013-11-19,7469.98
SW90,2013-11-20,7300.58
SW90,2013-11-21,7134.26
SW90,2013-11-22,6938.7
SW90,2013-11-23,6779.02
SW90,2013-11-24,6529.65
SW90,2013-11-25,6377.56
SW90,2013-11-26,6228.32
SW90,2013-11-27,6081.88
SW90,2013-11-28,5995.34
SW90,2013-11-29,5769.39
SW90,2013-11-30,5686.43
SW90,2013-12-01,5658.99
SW90,2013-12-02,5496.57
SW90,2013-12-03,5259.94
SW90,2013-12-04,5132.05
SW90,2013-12-05,5056.51
SW90,2013-12-06,4883.72
SW90,2013-12-07,4763.21
SW90,2013-12-08,4763.21
SW90,2013-12-09,4763.21
SW90,2013-12-10,4763.21
SW90,2013-12-11,4326.75
SW90,2013-12-12,4260.87
SW90,2013-12-13,4371.13
SW90,2013-12-14,4371.13
SW90,2013-12-15,3841.82
SW90,2013-12-16,3821.77
SW90,2013-12-17,3801.8
SW90,2013-12-18,3722.76
SW90,2013-12-19,3703.2
SW90,2013-12-20,3683.73
SW90,2013-12-21,3587.6
SW90,2013-12-22,3456.39
SW90,2013-12-23,3293.36
SW90,2013-12-24,3205.48
SW90,2013-12-25,3153.66
SW90,2013-12-26,3119.49
SW90,2013-12-27,2920.61
SW90,2013-12-28,2701.53
SW90,2013-12-29,2626.55
SW90,2013-12-30,2611.76
SW90,2013-12-31,2553.25
SW90,2014-01-01,3124.33
SW90,2014-01-02,3033.93
SW90,2014-01-03,3004.28
SW90,2014-01-04,2989.55
SW90,2014-01-05,2989.55
SW90,2014-01-06,3033.93
SW90,2014-01-07,2945.69
SW90,2014-01-08,2831.34
SW90,2014-01-09,2720.65
SW90,2014-01-10,2680.08
SW90,2014-01-11,2626.75
SW90,2014-01-12,2561.32
SW90,2014-01-13,2497.24
SW90,2014-01-14,2459.43
SW90,2014-01-15,2446.93
SW90,2014-01-16,2459.43
SW90,2014-01-17,2471.98
SW90,2014-01-18,2497.24
SW90,2014-01-19,2497.24
SW90,2014-01-20,2497.24
SW90,2014-01-21,2600.42
SW90,2014-01-22,2707.07
SW90,2014-01-23,2720.65
SW90,2014-01-24,2734.29
SW90,2014-01-25,2747.99
SW90,2014-01-26,2831.34
SW90,2014-01-27,2873.78
SW90,2014-01-28,2873.78
SW90,2014-01-29,2873.78
SW90,2014-01-30,2873.78
SW90,2014-01-31,2931.2
SW90,2014-02-01,3033.93
SW90,2014-02-02,3124.33
SW90,2014-02-03,3078.86
SW90,2014-02-04,2989.55
SW90,2014-02-05,2916.75
SW90,2014-02-06,2859.58
SW90,2014-02-07,2831.34
SW90,2014-02-08,2775.54
SW90,2014-02-09,2761.73
SW90,2014-02-10,2761.73
SW90,2014-02-11,2761.73
SW90,2014-02-12,2761.73
SW90,2014-02-13,2707.07
SW90,2014-02-14,2666.66
SW90,2014-02-15,2653.3
SW90,2014-02-16,2640.0
SW90,2014-02-17,2626.75
SW90,2014-02-18,2600.42
SW90,2014-02-19,2574.3
SW90,2014-02-20,2561.32
SW90,2014-02-21,2600.42
SW90,2014-02-22,2613.56
SW90,2014-02-23,2434.48
SW90,2014-02-24,2312.86
SW90,2014-02-25,2312.86
SW90,2014-02-26,2312.86
SW90,2014-02-27,2300.97
SW90,2014-02-28,2289.14
SW90,2014-03-01,2277.36
SW90,2014-03-02,2277.36
SW90,2014-03-03,2253.94
SW90,2014-03-04,2230.73
SW90,2014-03-05,2253.94
SW90,2014-03-06,2289.14
SW90,2014-03-07,2312.86
SW90,2014-03-08,2336.77
SW90,2014-03-09,2348.81
SW90,2014-03-10,2348.81
SW90,2014-03-11,2348.81
SW90,2014-03-12,2373.03
SW90,2014-03-13,2373.03
SW90,2014-03-14,2397.45
SW90,2014-03-15,2434.48
SW90,2014-03-16,2497.24
SW90,2014-03-17,2535.53
SW90,2014-03-18,2548.4
SW90,2014-03-19,2446.93
SW90,2014-03-20,2373.03
SW90,2014-03-21,2336.77
SW90,2014-03-22,2265.63
SW90,2014-03-23,2196.27
SW90,2014-03-24,2106.52
SW90,2014-03-25,2041.21
SW90,2014-03-26,2009.18
SW90,2014-03-27,1977.57
SW90,2014-03-28,1967.13
SW90,2014-03-29,1925.79
SW90,2014-03-30,1875.14
SW90,2014-03-31,1855.18
SW90,2014-04-01,1835.41
SW90,2014-04-02,1835.41
SW90,2014-04-03,1835.41
SW90,2014-04-04,1835.41
SW90,2014-04-05,1835.41
SW90,2014-04-06,1835.41
SW90,2014-04-07,1806.06
SW90,2014-04-08,1767.54
SW90,2014-04-09,1729.7
SW90,2014-04-10,1701.76
SW90,2014-04-11,1683.33
SW90,2014-04-12,1656.01
SW90,2014-04-13,1602.45
SW90,2014-04-14,1584.92
SW90,2014-04-15,1567.55
SW90,2014-04-16,1550.33
SW90,2014-04-17,1541.78
SW90,2014-04-18,1533.27
SW90,2014-04-19,1524.8
SW90,2014-04-20,1516.36
SW90,2014-04-21,1499.61
SW90,2014-04-22,1491.29
SW90,2014-04-23,1483.01
SW90,2014-04-24,1466.56
SW90,2014-04-25,1458.39
SW90,2014-04-26,1450.26
SW90,2014-04-27,1450.26
SW90,2014-04-28,1434.11
SW90,2014-04-29,1418.11
SW90,2014-04-30,1418.11
SW90,2014-05-01,1426.1
SW90,2014-05-02,1450.26
SW90,2014-05-03,1458.39
SW90,2014-05-04,1442.17
SW90,2014-05-05,1418.11
SW90,2014-05-06,1402.26
SW90,2014-05-07,1402.26
SW90,2014-05-08,1402.26
SW90,2014-05-09,1394.39
SW90,2014-05-10,1386.55
SW90,2014-05-11,1370.99
SW90,2014-05-12,1370.99
SW90,2014-05-13,1363.26
SW90,2014-05-14,1355.57
SW90,2014-05-15,1370.99
SW90,2014-05-16,1386.55
SW90,2014-05-17,1458.39
SW90,2014-05-18,1602.45
SW90,2014-05-19,1748.54
SW90,2014-05-20,1875.14
SW90,2014-05-21,1988.06
SW90,2014-05-22,2073.65
SW90,2014-05-23,2095.52
SW90,2014-05-24,2051.98
SW90,2014-05-25,2030.49
SW90,2014-05-26,2030.49
SW90,2014-05-27,1956.72
SW90,2014-05-28,1895.27
SW90,2014-05-29,1806.06
SW90,2014-05-30,1786.72
SW90,2014-05-31,1855.18
SW90,2014-06-01,2253.94
SW90,2014-06-02,3048.85
SW90,2014-06-03,3139.61
SW90,2014-06-04,3109.12
SW90,2014-06-05,3048.85
SW90,2014-06-06,2845.43
SW90,2014-06-07,2775.54
SW90,2014-06-08,2707.07
SW90,2014-06-09,2720.65
SW90,2014-06-10,2761.73
SW90,2014-06-11,3033.93
SW90,2014-06-12,3679.48
SW90,2014-06-13,3803.28
SW90,2014-06-14,3732.13
SW90,2014-06-15,3679.48
SW90,2014-06-16,3610.25
SW90,2014-06-17,3610.25
SW90,2014-06-18,3679.48
SW90,2014-06-19,3732.13
SW90,2014-06-20,3857.37
SW90,2014-06-21,3948.93
