target,window_days,start,monsoon,PI,full_PI
11,30,2024-04-10,False,0.9035703863790414,0.9215056529488377
11,30,2024-04-13,False,0.902294150203331,0.9215056529488377
11,30,2024-04-16,False,0.9261924242863077,0.9215056529488377
11,30,2024-04-19,False,0.9301855460890252,0.9215056529488377
11,30,2024-04-22,False,0.9221510116082764,0.9215056529488377
11,30,2024-04-25,False,0.9244304002790882,0.9215056529488377
11,30,2024-04-28,False,0.961740126659948,0.9215056529488377
11,30,2024-05-01,False,0.949159162875612,0.9215056529488377
11,30,2024-05-04,False,0.9521902835987812,0.9215056529488377
11,30,2024-05-07,False,0.9657581451277333,0.9215056529488377
11,30,2024-05-10,False,0.9694826746687661,0.9215056529488377
11,30,2024-05-13,False,0.9703170280041724,0.9215056529488377
11,30,2024-05-16,False,0.9703641380188477,0.9215056529488377
11,30,2024-05-19,True,0.9705941739278527,0.9215056529488377
11,30,2024-05-22,True,0.9767620130216406,0.9215056529488377
11,30,2024-05-25,True,0.9779345593105182,0.9215056529488377
11,30,2024-05-28,True,0.9773108280833411,0.9215056529488377
11,30,2024-05-31,True,0.9866056305251476,0.9215056529488377
11,30,2024-06-03,True,0.9870169433446075,0.9215056529488377
11,30,2024-06-06,True,0.9875494916087941,0.9215056529488377
11,30,2024-06-09,True,0.983814333949517,0.9215056529488377
11,30,2024-06-12,True,0.9823419472904007,0.9215056529488377
11,30,2024-06-15,True,0.9752582266895138,0.9215056529488377
11,30,2024-06-18,True,0.9724251196516318,0.9215056529488377
11,30,2024-06-21,True,0.9598601433503259,0.9215056529488377
11,30,2024-06-24,True,0.9572176739197078,0.9215056529488377
11,30,2024-06-27,True,0.9512368508145903,0.9215056529488377
11,30,2024-06-30,True,0.9570908333166044,0.9215056529488377
11,30,2024-07-03,True,0.9587823530475013,0.9215056529488377
11,30,2024-07-06,True,0.845810981089217,0.9215056529488377
11,30,2024-07-09,True,0.8290519602227036,0.9215056529488377
11,30,2024-07-12,True,0.859726867316649,0.9215056529488377
11,30,2024-07-15,True,0.9084370676312199,0.9215056529488377
11,30,2024-07-18,True,0.9164010876749683,0.9215056529488377
11,30,2024-07-21,True,0.9022011204655553,0.9215056529488377
11,30,2024-07-24,True,0.8935632530560651,0.9215056529488377
11,30,2024-07-27,True,0.9059952329340494,0.9215056529488377
11,30,2024-07-30,True,0.9114348814568122,0.9215056529488377
11,30,2024-08-02,True,0.8914757580766397,0.9215056529488377
11,30,2024-08-05,True,0.9048390555684889,0.9215056529488377
11,30,2024-08-08,True,0.908256310133967,0.9215056529488377
11,30,2024-08-11,True,0.8883063086169338,0.9215056529488377
11,30,2024-08-14,True,0.8914720487477233,0.9215056529488377
11,30,2024-08-17,True,0.8835687825679182,0.9215056529488377
11,30,2024-08-20,True,0.8920865583904811,0.9215056529488377
11,30,2024-08-23,True,0.8916567643148156,0.9215056529488377
11,30,2024-08-26,True,0.8786143051461563,0.9215056529488377
11,30,2024-08-29,True,0.8677669153748463,0.9215056529488377
11,30,2024-09-01,True,0.8667938627711299,0.9215056529488377
11,30,2024-09-04,True,0.8691922431381383,0.9215056529488377
11,30,2024-09-07,True,0.8750772030546078,0.9215056529488377
11,30,2024-09-10,True,0.8820178842695421,0.9215056529488377
11,30,2024-09-13,True,0.8723672936854592,0.9215056529488377
11,30,2024-09-16,True,0.8681118747071406,0.9215056529488377
11,30,2024-09-19,True,0.8670287240780415,0.9215056529488377
11,30,2024-09-22,True,0.8761027337517562,0.9215056529488377
11,30,2024-09-25,True,0.8726386918664621,0.9215056529488377
11,30,2024-09-28,True,0.8746491481615504,0.9215056529488377
11,30,2024-10-01,True,0.892014035108259,0.9215056529488377
11,30,2024-10-04,True,0.8969052229297738,0.9215056529488377
11,30,2024-10-07,True,0.8960891230907784,0.9215056529488377
11,30,2024-10-10,True,0.8998382273140878,0.9215056529488377
11,30,2024-10-13,True,0.9055550319060645,0.9215056529488377
11,30,2024-10-16,True,0.9161032108919669,0.9215056529488377
11,30,2024-10-19,False,0.9194066283993206,0.9215056529488377
11,30,2024-10-22,False,0.9227529716743613,0.9215056529488377
11,30,2024-10-25,False,0.9499141710817165,0.9215056529488377
11,30,2024-10-28,False,0.9621332533400317,0.9215056529488377
11,30,2024-10-31,False,0.9572494031176451,0.9215056529488377
11,30,2024-11-03,False,0.9521736513654231,0.9215056529488377
11,30,2024-11-06,False,0.9542461540712296,0.9215056529488377
11,30,2024-11-09,False,0.9498993954540204,0.9215056529488377
11,30,2024-11-12,False,0.9470947189998821,0.9215056529488377
11,30,2024-11-15,False,0.9312144202292637,0.9215056529488377
11,30,2024-11-18,False,0.9055300841391304,0.9215056529488377
11,30,2024-11-21,False,0.8962844215144383,0.9215056529488377
11,30,2024-11-24,False,0.8545694048537129,0.9215056529488377
11,30,2024-11-27,False,0.8318504079062756,0.9215056529488377
11,30,2024-11-30,False,0.8282935586654037,0.9215056529488377
11,30,2024-12-03,False,0.8330237393567075,0.9215056529488377
11,30,2024-12-06,False,0.8138259394026861,0.9215056529488377
11,30,2024-12-09,False,0.7825202192061174,0.9215056529488377
11,30,2024-12-12,False,0.7840961465894623,0.9215056529488377
11,30,2024-12-15,False,0.7943976925110081,0.9215056529488377
11,30,2024-12-18,False,0.7939214622762869,0.9215056529488377
11,30,2024-12-21,False,0.7563899265988204,0.9215056529488377
11,30,2024-12-24,False,0.7264761584412773,0.9215056529488377
11,30,2024-12-27,False,0.7332029147798065,0.9215056529488377
11,30,2024-12-30,False,0.7169919400489704,0.9215056529488377
11,30,2025-01-02,False,0.7180952647153038,0.9215056529488377
11,30,2025-01-05,False,0.7178787170220642,0.9215056529488377
11,30,2025-01-08,False,0.7493610195019513,0.9215056529488377
11,30,2025-01-11,False,0.7064312044265617,0.9215056529488377
11,30,2025-01-14,False,0.6909322887225366,0.9215056529488377
11,30,2025-01-17,False,0.6969584177368909,0.9215056529488377
11,30,2025-01-20,False,0.71490744276835,0.9215056529488377
11,30,2025-01-23,False,0.7038190941818938,0.9215056529488377
11,30,2025-01-26,False,0.6744981304506202,0.9215056529488377
11,30,2025-01-29,False,0.7088700538474375,0.9215056529488377
11,30,2025-02-01,False,0.7553409737849228,0.9215056529488377
11,30,2025-02-04,False,0.7286316357283158,0.9215056529488377
11,30,2025-02-07,False,0.7492994893004855,0.9215056529488377
11,30,2025-02-10,False,0.7621571119300254,0.9215056529488377
11,30,2025-02-13,False,0.7626145833606001,0.9215056529488377
11,30,2025-02-16,False,0.7754812662742708,0.9215056529488377
11,30,2025-02-19,False,0.7765414105333674,0.9215056529488377
11,30,2025-02-22,False,0.7738766888191555,0.9215056529488377
11,30,2025-02-25,False,0.7924145453051707,0.9215056529488377
11,30,2025-02-28,False,0.8185262040255714,0.9215056529488377
11,30,2025-03-03,False,0.806385141484894,0.9215056529488377
11,30,2025-03-06,False,0.8310968526495117,0.9215056529488377
11,30,2025-03-09,False,0.814886815929238,0.9215056529488377
11,30,2025-03-12,False,0.8196852381573342,0.9215056529488377
11,30,2025-03-15,False,0.8390360452209275,0.9215056529488377
11,30,2025-03-18,False,0.833164377169418,0.9215056529488377
11,30,2025-03-21,False,0.8287367470661549,0.9215056529488377
11,30,2025-03-24,False,0.839873321266335,0.9215056529488377
11,30,2025-03-27,False,0.8433133348801602,0.9215056529488377
11,30,2025-03-30,False,0.8604719672073846,0.9215056529488377
11,30,2025-04-02,False,0.9144243153409927,0.9215056529488377
11,30,2025-04-05,False,0.9373638072380568,0.9215056529488377
11,30,2025-04-08,False,0.9475023152715275,0.9215056529488377
11,30,2025-04-11,False,0.9478864663947446,0.9215056529488377
11,30,2025-04-14,False,0.9478167641416576,0.9215056529488377
11,30,2025-04-17,False,0.9486860722662533,0.9215056529488377
11,30,2025-04-20,False,0.9521733795346705,0.9215056529488377
11,30,2025-04-23,False,0.9513333748497933,0.9215056529488377
11,30,2025-04-26,False,0.9478544962697327,0.9215056529488377
11,30,2025-04-29,False,0.9396535940552505,0.9215056529488377
11,30,2025-05-02,False,0.9338837797050622,0.9215056529488377
11,30,2025-05-05,False,0.9130916723134201,0.9215056529488377
11,30,2025-05-08,False,0.9399931454247876,0.9215056529488377
11,30,2025-05-11,False,0.9407200142251749,0.9215056529488377
11,30,2025-05-14,False,0.9470617424355507,0.9215056529488377
11,30,2025-05-17,True,0.9452915555406174,0.9215056529488377
11,30,2025-05-20,True,0.9452450910559661,0.9215056529488377
11,30,2025-05-23,True,0.9439346842094901,0.9215056529488377
11,30,2025-05-26,True,0.9475910567794216,0.9215056529488377
11,30,2025-05-29,True,0.9551344230369526,0.9215056529488377
11,30,2025-06-01,True,0.9602128360886721,0.9215056529488377
11,30,2025-06-04,True,0.9655538529205663,0.9215056529488377
11,30,2025-06-07,True,0.9561567104658035,0.9215056529488377
11,30,2025-06-10,True,0.9558344114612631,0.9215056529488377
11,30,2025-06-13,True,0.9407840457036819,0.9215056529488377
11,30,2025-06-16,True,0.9450682051663437,0.9215056529488377
11,30,2025-06-19,True,0.9344633491868476,0.9215056529488377
11,30,2025-06-22,True,0.9320813129205101,0.9215056529488377
11,30,2025-06-25,True,0.9312839736704525,0.9215056529488377
11,30,2025-06-28,True,0.883346100903915,0.9215056529488377
11,30,2025-07-01,True,0.8537392330501363,0.9215056529488377
11,30,2025-07-04,True,0.8408465832790663,0.9215056529488377
11,30,2025-07-07,True,0.8449697778296731,0.9215056529488377
11,30,2025-07-10,True,0.8694286016546313,0.9215056529488377
11,30,2025-07-13,True,0.8867033171633514,0.9215056529488377
11,30,2025-07-16,True,0.8989281751425666,0.9215056529488377
11,30,2025-07-19,True,0.9234849477900375,0.9215056529488377
11,30,2025-07-22,True,0.9376428561618904,0.9215056529488377
11,30,2025-07-25,True,0.9386338603930106,0.9215056529488377
11,30,2025-07-28,True,0.9504861778185918,0.9215056529488377
11,30,2025-07-31,True,0.9547684428942282,0.9215056529488377
11,30,2025-08-03,True,0.9593120405634237,0.9215056529488377
11,30,2025-08-06,True,0.9580809902193141,0.9215056529488377
11,30,2025-08-09,True,0.9440917495923519,0.9215056529488377
11,30,2025-08-12,True,0.9367273200404457,0.9215056529488377
11,30,2025-08-15,True,0.9265369943460504,0.9215056529488377
11,30,2025-08-18,True,0.9198868867475176,0.9215056529488377
11,30,2025-08-21,True,0.9217584664032505,0.9215056529488377
11,30,2025-08-24,True,0.897551972189011,0.9215056529488377
11,30,2025-08-27,True,0.8654685118659714,0.9215056529488377
11,30,2025-08-30,True,0.9201636986450122,0.9215056529488377
11,30,2025-09-02,True,0.9566409042708528,0.9215056529488377
11,30,2025-09-05,True,0.9527058133620714,0.9215056529488377
11,30,2025-09-08,True,0.9610790134106194,0.9215056529488377
11,30,2025-09-11,True,0.924683708532624,0.9215056529488377
11,30,2025-09-14,True,0.9253643516648604,0.9215056529488377
11,30,2025-09-17,True,0.9363101416356372,0.9215056529488377
11,30,2025-09-20,True,0.9369067575414367,0.9215056529488377
11,30,2025-09-23,True,0.9407033347003841,0.9215056529488377
11,30,2025-09-26,True,0.9488159732962862,0.9215056529488377
11,30,2025-09-29,True,0.9481948369738049,0.9215056529488377
11,30,2025-10-02,True,0.9414218086597572,0.9215056529488377
11,30,2025-10-05,True,0.9472461274465066,0.9215056529488377
11,30,2025-10-08,True,0.9491692533445442,0.9215056529488377
11,30,2025-10-11,True,0.9695685639222561,0.9215056529488377
11,30,2025-10-14,True,0.9741958958713312,0.9215056529488377
11,30,2025-10-17,False,0.975642519273054,0.9215056529488377
11,30,2025-10-20,False,0.9759477196722862,0.9215056529488377
11,30,2025-10-23,False,0.9746407900368861,0.9215056529488377
11,30,2025-10-26,False,0.9727915528297075,0.9215056529488377
11,30,2025-10-29,False,0.971419401564475,0.9215056529488377
11,30,2025-11-01,False,0.9698834561410099,0.9215056529488377
11,30,2025-11-04,False,0.9658301620310857,0.9215056529488377
11,30,2025-11-07,False,0.9623172039615977,0.9215056529488377
11,30,2025-11-10,False,0.9684239221372525,0.9215056529488377
11,30,2025-11-13,False,0.9604893436403561,0.9215056529488377
11,30,2025-11-16,False,0.9426471767839792,0.9215056529488377
11,30,2025-11-19,False,0.9360817985546864,0.9215056529488377
11,30,2025-11-22,False,0.9340265723284923,0.9215056529488377
11,30,2025-11-25,False,0.913458985392153,0.9215056529488377
11,30,2025-11-28,False,0.8939144509449124,0.9215056529488377
11,30,2025-12-01,False,0.8871612362356143,0.9215056529488377
11,60,2023-01-01,False,0.759737186908684,0.9215056529488377
11,60,2023-01-04,False,0.7385498954033092,0.9215056529488377
11,60,2023-01-07,False,0.7583667240952046,0.9215056529488377
11,60,2023-01-10,False,0.7594241804857418,0.9215056529488377
11,60,2023-01-13,False,0.7572479401323695,0.9215056529488377
11,60,2023-01-16,False,0.7541688191703565,0.9215056529488377
11,60,2023-01-19,False,0.7518370810193904,0.9215056529488377
11,60,2023-01-22,False,0.7954360696681573,0.9215056529488377
11,60,2023-01-25,False,0.797576442287136,0.9215056529488377
11,60,2023-01-28,False,0.8003058374999545,0.9215056529488377
11,60,2023-01-31,False,0.7934160923542657,0.9215056529488377
11,60,2023-02-03,False,0.8010854306246841,0.9215056529488377
11,60,2023-02-06,False,0.8227412731054207,0.9215056529488377
11,60,2023-02-09,False,0.8141776538298152,0.9215056529488377
11,60,2023-02-12,False,0.8215004991665911,0.9215056529488377
11,60,2023-02-15,False,0.8209200439114884,0.9215056529488377
11,60,2023-02-18,False,0.821057256090411,0.9215056529488377
11,60,2023-02-21,False,0.804548151894525,0.9215056529488377
11,60,2023-02-24,False,0.8122778170371245,0.9215056529488377
11,60,2023-02-27,False,0.8155992639003231,0.9215056529488377
11,60,2023-03-02,False,0.8112423796493207,0.9215056529488377
11,60,2023-03-05,False,0.847100608941699,0.9215056529488377
11,60,2023-03-08,False,0.8349368860586714,0.9215056529488377
11,60,2023-03-11,False,0.8251836220397478,0.9215056529488377
11,60,2023-03-14,False,0.8668882139620193,0.9215056529488377
11,60,2023-03-17,False,0.8775517120107245,0.9215056529488377
11,60,2023-03-20,False,0.8737265304570819,0.9215056529488377
11,60,2023-03-23,False,0.8647468626475956,0.9215056529488377
11,60,2023-03-26,False,0.8708781336552386,0.9215056529488377
11,60,2023-03-29,False,0.8660536624268553,0.9215056529488377
11,60,2023-04-01,False,0.8702230028830956,0.9215056529488377
11,60,2023-04-04,False,0.8669115023981004,0.9215056529488377
11,60,2023-04-07,False,0.8547665778175029,0.9215056529488377
11,60,2023-04-10,False,0.8591629680006511,0.9215056529488377
11,60,2023-04-13,False,0.8609946934351633,0.9215056529488377
11,60,2023-04-16,False,0.8623440370188521,0.9215056529488377
11,60,2023-04-19,False,0.893917641645652,0.9215056529488377
11,60,2023-04-22,False,0.9757666461881758,0.9215056529488377
11,60,2023-04-25,False,0.9783890722123506,0.9215056529488377
11,60,2023-04-28,False,0.9778596615949706,0.9215056529488377
11,60,2023-05-01,False,0.9761178870314712,0.9215056529488377
11,60,2023-05-04,True,0.9744246693783185,0.9215056529488377
11,60,2023-05-07,True,0.9731528268760741,0.9215056529488377
11,60,2023-05-10,True,0.9734448517371748,0.9215056529488377
11,60,2023-05-13,True,0.9768145036750827,0.9215056529488377
11,60,2023-05-16,True,0.9770517954019358,0.9215056529488377
11,60,2023-05-19,True,0.9771060849990898,0.9215056529488377
11,60,2023-05-22,True,0.9748341841689959,0.9215056529488377
11,60,2023-05-25,True,0.9728052801856388,0.9215056529488377
11,60,2023-05-28,True,0.9702302807528989,0.9215056529488377
11,60,2023-05-31,True,0.9696588728424902,0.9215056529488377
11,60,2023-06-03,True,0.969760213102811,0.9215056529488377
11,60,2023-06-06,True,0.9656440815272033,0.9215056529488377
11,60,2023-06-09,True,0.9662279001930785,0.9215056529488377
11,60,2023-06-12,True,0.9664914876260936,0.9215056529488377
11,60,2023-06-15,True,0.9673352943533342,0.9215056529488377
11,60,2023-06-18,True,0.9655708767545061,0.9215056529488377
11,60,2023-06-21,True,0.9084921750711773,0.9215056529488377
11,60,2023-06-24,True,0.8820081212378734,0.9215056529488377
11,60,2023-06-27,True,0.8843753220464999,0.9215056529488377
11,60,2023-06-30,True,0.8798568799628321,0.9215056529488377
11,60,2023-07-03,True,0.8904225556255585,0.9215056529488377
11,60,2023-07-06,True,0.8948455123793778,0.9215056529488377
11,60,2023-07-09,True,0.9009740037591389,0.9215056529488377
11,60,2023-07-12,True,0.9176056323730667,0.9215056529488377
11,60,2023-07-15,True,0.9176657003563728,0.9215056529488377
11,60,2023-07-18,True,0.9176728040705925,0.9215056529488377
11,60,2023-07-21,True,0.9227824449125286,0.9215056529488377
11,60,2023-07-24,True,0.9285723271205647,0.9215056529488377
11,60,2023-07-27,True,0.9386929094323254,0.9215056529488377
11,60,2023-07-30,True,0.9372118581910933,0.9215056529488377
11,60,2023-08-02,True,0.9236633584719605,0.9215056529488377
11,60,2023-08-05,True,0.9230404248062627,0.9215056529488377
11,60,2023-08-08,True,0.878812200614634,0.9215056529488377
11,60,2023-08-11,True,0.8772233708712964,0.9215056529488377
11,60,2023-08-14,True,0.869751442729798,0.9215056529488377
11,60,2023-08-17,True,0.8659153481664144,0.9215056529488377
11,60,2023-08-20,True,0.8696633020774085,0.9215056529488377
11,60,2023-08-23,True,0.8804133050445131,0.9215056529488377
11,60,2023-08-26,True,0.868185742515029,0.9215056529488377
11,60,2023-08-29,True,0.862739937081008,0.9215056529488377
11,60,2023-09-01,True,0.860980300179505,0.9215056529488377
11,60,2023-09-04,True,0.8608172447972074,0.9215056529488377
11,60,2023-09-07,True,0.8540135730568952,0.9215056529488377
11,60,2023-09-10,True,0.8342834810036276,0.9215056529488377
11,60,2023-09-13,True,0.8183316427092646,0.9215056529488377
11,60,2023-09-16,True,0.8150249210870149,0.9215056529488377
11,60,2023-09-19,True,0.8159006782677646,0.9215056529488377
11,60,2023-09-22,True,0.8147788150363507,0.9215056529488377
11,60,2023-09-25,True,0.8173891077981204,0.9215056529488377
11,60,2023-09-28,True,0.7976173295764095,0.9215056529488377
11,60,2023-10-01,True,0.8151681782326936,0.9215056529488377
11,60,2023-10-04,False,0.8200121961149033,0.9215056529488377
11,60,2023-10-07,False,0.8872006370159843,0.9215056529488377
11,60,2023-10-10,False,0.8890251940621864,0.9215056529488377
11,60,2023-10-13,False,0.8753988627317818,0.9215056529488377
11,60,2023-10-16,False,0.8794025584822163,0.9215056529488377
11,60,2023-10-19,False,0.8732623548112858,0.9215056529488377
11,60,2023-10-22,False,0.8446653709127774,0.9215056529488377
11,60,2023-10-25,False,0.8647618342269796,0.9215056529488377
11,60,2023-10-28,False,0.8644039908253986,0.9215056529488377
11,60,2023-10-31,False,0.8451915265691876,0.9215056529488377
11,60,2023-11-03,False,0.8243258953352007,0.9215056529488377
11,60,2023-11-06,False,0.7918273646961489,0.9215056529488377
11,60,2023-11-09,False,0.7650859582699798,0.9215056529488377
11,60,2023-11-12,False,0.7483216804472476,0.9215056529488377
11,60,2023-11-15,False,0.739994458603084,0.9215056529488377
11,60,2023-11-18,False,0.716534252720278,0.9215056529488377
11,60,2023-11-21,False,0.7050626610319732,0.9215056529488377
11,60,2023-11-24,False,0.6599271043378934,0.9215056529488377
11,60,2023-11-27,False,0.6611084359502151,0.9215056529488377
11,60,2023-11-30,False,0.6447354783077552,0.9215056529488377
11,60,2023-12-03,False,0.6537256720909721,0.9215056529488377
11,60,2023-12-06,False,0.5965711039421421,0.9215056529488377
11,60,2023-12-09,False,0.5876920105762924,0.9215056529488377
11,60,2023-12-12,False,0.6226501530878311,0.9215056529488377
11,60,2023-12-15,False,0.650407835963269,0.9215056529488377
11,60,2023-12-18,False,0.6698664703237198,0.9215056529488377
11,60,2023-12-21,False,0.6960792750640584,0.9215056529488377
11,60,2023-12-24,False,0.673322173783863,0.9215056529488377
11,60,2023-12-27,False,0.7035405649439936,0.9215056529488377
11,60,2023-12-30,False,0.6562022093404443,0.9215056529488377
11,60,2024-01-02,False,0.6487423379772493,0.9215056529488377
11,60,2024-01-05,False,0.6405212825323425,0.9215056529488377
11,60,2024-01-08,False,0.6249520251879594,0.9215056529488377
11,60,2024-01-11,False,0.6336248100758447,0.9215056529488377
11,60,2024-01-14,False,0.6544970356831152,0.9215056529488377
11,60,2024-01-17,False,0.6383141171425605,0.9215056529488377
11,60,2024-01-20,False,0.695710526545172,0.9215056529488377
11,60,2024-01-23,False,0.6885020242259583,0.9215056529488377
11,60,2024-01-26,False,0.641849701552659,0.9215056529488377
11,60,2024-01-29,False,0.6553703069026136,0.9215056529488377
11,60,2024-02-01,False,0.6570427418885412,0.9215056529488377
11,60,2024-02-04,False,0.6542668552190555,0.9215056529488377
11,60,2024-02-07,False,0.66376114568209,0.9215056529488377
11,60,2024-02-10,False,0.6973726982746076,0.9215056529488377
11,60,2024-02-13,False,0.7053494058833417,0.9215056529488377
11,60,2024-02-16,False,0.7036006157082124,0.9215056529488377
11,60,2024-02-19,False,0.7163098879241911,0.9215056529488377
11,60,2024-02-22,False,0.7287357041125553,0.9215056529488377
11,60,2024-02-25,False,0.7229719531018339,0.9215056529488377
11,60,2024-02-28,False,0.7568642996072481,0.9215056529488377
11,60,2024-03-02,False,0.7566877707685625,0.9215056529488377
11,60,2024-03-05,False,0.8005408484592336,0.9215056529488377
11,60,2024-03-08,False,0.7984135647444677,0.9215056529488377
11,60,2024-03-11,False,0.811511204634713,0.9215056529488377
11,60,2024-03-14,False,0.818708654610223,0.9215056529488377
11,60,2024-03-17,False,0.8592819596074894,0.9215056529488377
11,60,2024-03-20,False,0.8578092843902971,0.9215056529488377
11,60,2024-03-23,False,0.8641531258196271,0.9215056529488377
11,60,2024-03-26,False,0.9175459779192413,0.9215056529488377
11,60,2024-03-29,False,0.9563961016014016,0.9215056529488377
11,60,2024-04-01,False,0.9453575549236939,0.9215056529488377
11,60,2024-04-04,False,0.9475971703758028,0.9215056529488377
11,60,2024-04-07,False,0.9582804799679229,0.9215056529488377
11,60,2024-04-10,False,0.9622257794513783,0.9215056529488377
11,60,2024-04-13,False,0.9624549340239017,0.9215056529488377
11,60,2024-04-16,False,0.9633734447202089,0.9215056529488377
11,60,2024-04-19,False,0.9642857281489392,0.9215056529488377
11,60,2024-04-22,False,0.9696852655710625,0.9215056529488377
11,60,2024-04-25,False,0.9707566427506109,0.9215056529488377
11,60,2024-04-28,False,0.971002679437373,0.9215056529488377
11,60,2024-05-01,False,0.9697103603552415,0.9215056529488377
11,60,2024-05-04,True,0.9708428179422883,0.9215056529488377
11,60,2024-05-07,True,0.9759912035722514,0.9215056529488377
11,60,2024-05-10,True,0.9753962405394017,0.9215056529488377
11,60,2024-05-13,True,0.9752705750601437,0.9215056529488377
11,60,2024-05-16,True,0.972397270593137,0.9215056529488377
11,60,2024-05-19,True,0.9713303525773747,0.9215056529488377
11,60,2024-05-22,True,0.9722538102148963,0.9215056529488377
11,60,2024-05-25,True,0.9730658631892843,0.9215056529488377
11,60,2024-05-28,True,0.969516315032753,0.9215056529488377
11,60,2024-05-31,True,0.9773055815832755,0.9215056529488377
11,60,2024-06-03,True,0.9778650416620973,0.9215056529488377
11,60,2024-06-06,True,0.9717565302306764,0.9215056529488377
11,60,2024-06-09,True,0.9675279089365991,0.9215056529488377
11,60,2024-06-12,True,0.9669681515111059,0.9215056529488377
11,60,2024-06-15,True,0.9664270170631727,0.9215056529488377
11,60,2024-06-18,True,0.9651821373244307,0.9215056529488377
11,60,2024-06-21,True,0.9495525372746896,0.9215056529488377
11,60,2024-06-24,True,0.9457092091089153,0.9215056529488377
11,60,2024-06-27,True,0.9429730833037797,0.9215056529488377
11,60,2024-06-30,True,0.947664028867856,0.9215056529488377
11,60,2024-07-03,True,0.946527615602395,0.9215056529488377
11,60,2024-07-06,True,0.8720303640083145,0.9215056529488377
11,60,2024-07-09,True,0.8679378167682851,0.9215056529488377
11,60,2024-07-12,True,0.8707144038165513,0.9215056529488377
11,60,2024-07-15,True,0.9019988429649329,0.9215056529488377
11,60,2024-07-18,True,0.9003680509670341,0.9215056529488377
11,60,2024-07-21,True,0.8967343429877318,0.9215056529488377
11,60,2024-07-24,True,0.8924421539426666,0.9215056529488377
11,60,2024-07-27,True,0.8892690340372309,0.9215056529488377
11,60,2024-07-30,True,0.8867343104040165,0.9215056529488377
11,60,2024-08-02,True,0.8763579743331614,0.9215056529488377
11,60,2024-08-05,True,0.882481195949296,0.9215056529488377
11,60,2024-08-08,True,0.8870347719944376,0.9215056529488377
11,60,2024-08-11,True,0.8838585197195479,0.9215056529488377
11,60,2024-08-14,True,0.8784497219959703,0.9215056529488377
11,60,2024-08-17,True,0.8747175436156579,0.9215056529488377
11,60,2024-08-20,True,0.8795529505127502,0.9215056529488377
11,60,2024-08-23,True,0.8833743561876384,0.9215056529488377
11,60,2024-08-26,True,0.8753220086576625,0.9215056529488377
11,60,2024-08-29,True,0.8717687063877199,0.9215056529488377
11,60,2024-09-01,True,0.8818917425575011,0.9215056529488377
11,60,2024-09-04,True,0.8856283237266668,0.9215056529488377
11,60,2024-09-07,True,0.8872104019927876,0.9215056529488377
11,60,2024-09-10,True,0.8921035686167094,0.9215056529488377
11,60,2024-09-13,True,0.8926407420093969,0.9215056529488377
11,60,2024-09-16,True,0.8979476290257113,0.9215056529488377
11,60,2024-09-19,True,0.9005296712444167,0.9215056529488377
11,60,2024-09-22,True,0.9016855349157842,0.9215056529488377
11,60,2024-09-25,True,0.9094142435282522,0.9215056529488377
11,60,2024-09-28,True,0.9125684725283281,0.9215056529488377
11,60,2024-10-01,True,0.9155873947063056,0.9215056529488377
11,60,2024-10-04,False,0.9154853578522054,0.9215056529488377
11,60,2024-10-07,False,0.9158084606177128,0.9215056529488377
11,60,2024-10-10,False,0.9162566788368424,0.9215056529488377
11,60,2024-10-13,False,0.9165652629997874,0.9215056529488377
11,60,2024-10-16,False,0.920011756840776,0.9215056529488377
11,60,2024-10-19,False,0.9158472012419561,0.9215056529488377
11,60,2024-10-22,False,0.9155834008508751,0.9215056529488377
11,60,2024-10-25,False,0.9203664320270317,0.9215056529488377
11,60,2024-10-28,False,0.9251864950993498,0.9215056529488377
11,60,2024-10-31,False,0.9148420002884695,0.9215056529488377
11,60,2024-11-03,False,0.9094583108299792,0.9215056529488377
11,60,2024-11-06,False,0.9065503493123053,0.9215056529488377
11,60,2024-11-09,False,0.8984762848399105,0.9215056529488377
11,60,2024-11-12,False,0.8828181259295453,0.9215056529488377
11,60,2024-11-15,False,0.8766615259732196,0.9215056529488377
11,60,2024-11-18,False,0.8586244053548169,0.9215056529488377
11,60,2024-11-21,False,0.8336125192602648,0.9215056529488377
11,60,2024-11-24,False,0.8105712169996951,0.9215056529488377
11,60,2024-11-27,False,0.7912471366474856,0.9215056529488377
11,60,2024-11-30,False,0.7840258694429586,0.9215056529488377
11,60,2024-12-03,False,0.7819444172938614,0.9215056529488377
11,60,2024-12-06,False,0.7686939706870626,0.9215056529488377
11,60,2024-12-09,False,0.763425189703383,0.9215056529488377
11,60,2024-12-12,False,0.7428328478972795,0.9215056529488377
11,60,2024-12-15,False,0.7357964123913673,0.9215056529488377
11,60,2024-12-18,False,0.7402233428022497,0.9215056529488377
11,60,2024-12-21,False,0.7334775524563779,0.9215056529488377
11,60,2024-12-24,False,0.7113038525946762,0.9215056529488377
11,60,2024-12-27,False,0.6957574762159222,0.9215056529488377
11,60,2024-12-30,False,0.7114425969881946,0.9215056529488377
11,60,2025-01-02,False,0.7429100418071992,0.9215056529488377
11,60,2025-01-05,False,0.7254129128339833,0.9215056529488377
11,60,2025-01-08,False,0.7493206991591945,0.9215056529488377
11,60,2025-01-11,False,0.7419012815259293,0.9215056529488377
11,60,2025-01-14,False,0.740217659803068,0.9215056529488377
11,60,2025-01-17,False,0.751178147467075,0.9215056529488377
11,60,2025-01-20,False,0.757370979088061,0.9215056529488377
