date,gauge,dwl,dwl_next,nb,z,z_next,z_resid,kind
2016-07-15,4,0.6900000000000013,0.35999999999999943,0.4299999999999997,11.63496560097115,6.070416835289274,8.768379873195782,echoed by neighbours
2017-07-13,4,0.7199999999999989,0.4400000000000013,0.6349999999999998,12.140833670578548,7.41939835424248,2.866585727775496,echoed by neighbours
2019-07-15,4,0.9300000000000015,0.6099999999999994,0.7249999999999996,15.681910157830675,10.285984082017944,6.913530284635157,echoed by neighbours
2019-07-17,4,0.7599999999999998,0.5099999999999998,0.5550000000000006,12.815324430055151,8.599757183326481,6.913530284635067,echoed by neighbours
2021-06-21,4,0.8199999999999994,0.8900000000000006,0.5650000000000008,13.827060569270024,15.007419398354072,8.599757183326533,echoed by neighbours
2021-06-22,4,0.8900000000000006,0.5099999999999998,0.7050000000000001,15.007419398354072,8.599757183326481,6.239039525158517,echoed by neighbours
2023-06-19,4,0.7000000000000002,0.6299999999999999,0.585,11.803588290840278,10.623229461756244,3.8783218669904262,echoed by neighbours
2011-09-01,5,1.2599999999999998,-0.030000000000001137,-0.054999999999999716,21.246458923512254,-0.5058680696074539,44.34776743558608,isolated step
2015-07-07,5,1.2699999999999996,0.2699999999999996,0.13500000000000023,21.415081613381396,4.552812626466905,38.27735060029672,isolated step
2016-07-16,5,1.2800000000000011,0.20999999999999908,0.3049999999999997,21.583704303250567,3.5410764872520275,32.88142452448403,isolated step
2019-07-13,5,0.6899999999999995,0.3000000000000007,0.3900000000000001,11.63496560097099,5.058680696074359,10.117361392148897,echoed by neighbours
2019-07-16,5,0.8399999999999999,0.5700000000000003,0.5700000000000003,14.164305949008169,9.611493322541264,9.105625252934013,echoed by neighbours
2020-07-01,5,1.2400000000000002,0.20000000000000107,0.20999999999999996,20.909213543773973,3.372453797382916,34.73627411304463,isolated step
2021-06-23,5,0.7400000000000002,0.4399999999999995,0.45999999999999996,12.478079050316726,7.419398354242367,9.442870632672333,echoed by neighbours
2023-06-19,5,0.6999999999999993,0.6200000000000001,0.665,11.80358829084013,10.454606771886986,1.1803588290840155,echoed by neighbours
2011-12-01,6,0.8900000000000006,-0.0600000000000005,-0.08000000000000052,15.007419398354406,-1.0117361392149116,32.71280183461415,isolated step
2013-06-25,6,0.6799999999999997,0.41999999999999993,0.5800000000000001,11.466342911102231,7.082152974504321,3.372453797382886,echoed by neighbours
2022-05-20,6,0.6900000000000004,0.04999999999999982,0.6350000000000002,11.634965600971393,0.8431134493457496,1.8548495885605993,echoed by neighbours
2024-06-22,6,0.7199999999999998,0.3200000000000003,0.28000000000000025,12.140833670578834,5.395926075812821,14.838796708484734,echoed by neighbours
2022-05-20,7,0.8300000000000001,0.3700000000000001,0.7500000000000004,13.995683259139183,6.239039525158432,3.597284050541741,echoed by neighbours
2023-06-19,7,0.7000000000000002,0.6399999999999997,0.69,11.803588290840278,10.791852151625388,0.44966050631773014,echoed by neighbours
2024-05-27,7,0.79,0.009999999999999787,0.6249999999999998,13.321192499662596,0.16862268986914317,7.419398354242388,echoed by neighbours
2011-03-28,8,0.7300000000000004,0.20999999999999908,-0.029999999999999805,12.309456360447038,3.5410764872518703,12.815324430055016,isolated step
2012-06-27,8,0.7299999999999969,0.5899999999999999,0.25,12.30945636044698,9.948738702279105,8.093889113718902,echoed by neighbours
2015-08-21,8,0.7300000000000004,0.629999999999999,0.2400000000000002,12.309456360447038,10.62322946175564,8.262511803588104,echoed by neighbours
2016-04-14,8,0.7599999999999998,0.5199999999999996,-0.009999999999999787,12.81532443005444,8.768379873195139,12.98394711992415,isolated step
2016-06-16,8,0.7800000000000011,0.16999999999999815,0.20999999999999996,13.152569809792737,2.866585727775305,9.611493322541278,isolated step
2017-05-02,8,0.8300000000000001,0.41000000000000014,0.1900000000000004,13.995683259138406,6.9135302846346365,10.791852151625267,isolated step
2017-06-06,8,0.6899999999999977,0.23000000000000043,0.17999999999999972,11.634965600970444,3.878321866990168,8.599757183326357,isolated step
2021-05-26,8,0.7400000000000002,0.4299999999999997,0.2799999999999998,12.478079050316174,7.250775664372904,7.756643733980672,echoed by neighbours
2021-10-21,8,1.0999999999999996,0.21999999999999886,-0.0600000000000005,18.54849588560511,3.709699177121004,19.56023202482081,isolated step
2022-05-19,8,0.9299999999999997,0.4800000000000004,0.5,15.681910157829776,8.093889113718603,7.250775664373226,echoed by neighbours
2023-06-17,8,0.6999999999999993,0.8500000000000014,0.20999999999999996,11.803588290839608,14.332928638876705,8.262511803588088,echoed by neighbours
2023-06-18,8,0.8500000000000014,0.7100000000000009,0.5800000000000001,14.332928638876705,11.972210980708772,4.552812626466935,echoed by neighbours
2023-06-19,8,0.7100000000000009,0.509999999999998,0.71,11.972210980708772,8.599757183325975,1.4976703421356143e-14,echoed by neighbours
2025-04-30,8,0.7800000000000011,0.3999999999999986,0.19999999999999973,13.152569809792737,6.744907594765473,9.780116012410428,isolated step
2025-06-04,8,0.7299999999999969,0.5899999999999999,0.33999999999999986,12.30945636044698,9.948738702279105,6.576284904896601,echoed by neighbours
2021-05-27,9,0.71,0.3500000000000001,0.4299999999999997,11.97221098070942,5.901794145420139,4.721435316336061,echoed by neighbours
2022-05-20,9,0.8499999999999996,0.3799999999999999,0.4800000000000004,14.332928638877469,6.4076622150275755,6.239039525158348,echoed by neighbours
2023-06-19,9,0.71,0.5700000000000003,0.7100000000000009,11.97221098070942,9.61149332254137,-1.4976703421356143e-14,echoed by neighbours
2023-06-19,11,0.6799999999999997,0.6000000000000005,0.5800000000000001,11.466342911101975,10.117361392148815,3.3724537973829656,echoed by neighbours
